deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,dataset,model,seed,method,budget
132,0.6702686567164179,0.6773109243697479,0.4925373134328358,0.2196969696969697,0.06060606060606061,pima,hgb,29,crcc_p_l025,0.3
132,0.6702686567164179,0.6773109243697479,0.4925373134328358,0.2196969696969697,0.06060606060606061,pima,hgb,29,crcc_p_l05,0.3
132,0.6702686567164179,0.6773109243697479,0.4925373134328358,0.2196969696969697,0.06060606060606061,pima,hgb,29,crcc_p_l10,0.3
132,0.703044776119403,0.70703125,0.582089552238806,0.17424242424242425,0.022727272727272728,pima,hgb,29,crcc_m,0.3
0,0.5237014925373135,0.4819047619047619,0.11940298507462686,0.0,0.0,pima,hgb,47,no_cleaning,0.3
132,0.6545671641791045,0.6619718309859155,0.373134328358209,0.13636363636363635,0.06818181818181818,pima,hgb,47,random_deletion,0.3
132,0.5293134328358209,0.4643417611159547,0.07462686567164178,0.2803030303030303,0.3484848484848485,pima,hgb,47,global_top_loss,0.3
132,0.6628059701492537,0.6696826812794698,0.47761194029850745,0.1893939393939394,0.09090909090909091,pima,hgb,47,class_proportional,0.3
49,0.598865671641791,0.589543562239808,0.2537313432835821,1.0,0.0,pima,hgb,47,oracle_deletion,0.3
132,0.6628059701492537,0.6696826812794698,0.47761194029850745,0.1893939393939394,0.09090909090909091,pima,hgb,47,crcc_p_l0,0.3
132,0.6628059701492537,0.6696826812794698,0.47761194029850745,0.1893939393939394,0.09090909090909091,pima,hgb,47,crcc_p_l025,0.3
132,0.6628059701492537,0.6696826812794698,0.47761194029850745,0.1893939393939394,0.09090909090909091,pima,hgb,47,crcc_p_l05,0.3
132,0.6628059701492537,0.6696826812794698,0.47761194029850745,0.1893939393939394,0.09090909090909091,pima,hgb,47,crcc_p_l10,0.3
132,0.6308059701492538,0.633813215208564,0.47761194029850745,0.13636363636363635,0.045454545454545456,pima,hgb,47,crcc_m,0.3
0,0.542089552238806,0.5135135135135135,0.16417910447761194,0.0,0.0,pima,hgb,61,no_cleaning,0.3
132,0.5357014925373134,0.49150470602615814,0.11940298507462686,0.12878787878787878,0.10606060606060606,pima,hgb,61,random_deletion,0.3
132,0.5074626865671642,0.41027550260610574,0.014925373134328358,0.3409090909090909,0.3106060606060606,pima,hgb,61,global_top_loss,0.3
132,0.6260298507462687,0.6305242203052422,0.3880597014925373,0.1893939393939394,0.08333333333333333,pima,hgb,61,class_proportional,0.3
58,0.6337910447761194,0.6314496314496314,0.2835820895522388,1.0,0.0,pima,hgb,61,oracle_deletion,0.3
132,0.6260298507462687,0.6305242203052422,0.3880597014925373,0.1893939393939394,0.08333333333333333,pima,hgb,61,crcc_p_l0,0.3
132,0.6260298507462687,0.6305242203052422,0.3880597014925373,0.1893939393939394,0.08333333333333333,pima,hgb,61,crcc_p_l025,0.3
132,0.6260298507462687,0.6305242203052422,0.3880597014925373,0.1893939393939394,0.08333333333333333,pima,hgb,61,crcc_p_l05,0.3
132,0.6260298507462687,0.6305242203052422,0.3880597014925373,0.1893939393939394,0.08333333333333333,pima,hgb,61,crcc_p_l10,0.3
132,0.6371940298507462,0.6376598867687147,0.5223880597014925,0.1590909090909091,0.022727272727272728,pima,hgb,61,crcc_m,0.3
0,0.5874029850746268,0.5751415819675205,0.23880597014925373,0.0,0.0,pima,hgb,83,no_cleaning,0.3
132,0.5663283582089552,0.5594493116395495,0.26865671641791045,0.15151515151515152,0.09090909090909091,pima,hgb,83,random_deletion,0.3
132,0.5591641791044776,0.5173453996983409,0.13432835820895522,0.3484848484848485,0.2878787878787879,pima,hgb,83,global_top_loss,0.3
132,0.723044776119403,0.7308662741799832,0.582089552238806,0.23484848484848486,0.05303030303030303,pima,hgb,83,class_proportional,0.3
61,0.652179104477612,0.656938653960691,0.3283582089552239,1.0,0.0,pima,hgb,83,oracle_deletion,0.3
132,0.723044776119403,0.7308662741799832,0.582089552238806,0.23484848484848486,0.05303030303030303,pima,hgb,83,crcc_p_l0,0.3
132,0.723044776119403,0.7308662741799832,0.582089552238806,0.23484848484848486,0.05303030303030303,pima,hgb,83,crcc_p_l025,0.3
132,0.723044776119403,0.7308662741799832,0.582089552238806,0.23484848484848486,0.05303030303030303,pima,hgb,83,crcc_p_l05,0.3
132,0.723044776119403,0.7308662741799832,0.582089552238806,0.23484848484848486,0.05303030303030303,pima,hgb,83,crcc_p_l10,0.3
132,0.7248955223880598,0.7248955223880598,0.6417910447761194,0.1893939393939394,0.007575757575757576,pima,hgb,83,crcc_m,0.3
0,0.5447619047619048,0.5084821930120211,0.10666666666666667,0.0,0.0,credit-g,lr,13,no_cleaning,0.3
185,0.5666666666666667,0.5516569200779727,0.17333333333333334,0.14054054054054055,0.10270270270270271,credit-g,lr,13,random_deletion,0.3
185,0.52,0.45315348158950053,0.04,0.3567567567567568,0.33513513513513515,credit-g,lr,13,global_top_loss,0.3
185,0.6552380952380952,0.6528038435552886,0.5333333333333333,0.22702702702702704,0.05405405405405406,credit-g,lr,13,class_proportional,0.3
84,0.6123809523809524,0.6158593415451271,0.25333333333333335,1.0,0.0,credit-g,lr,13,oracle_deletion,0.3
185,0.6552380952380952,0.6528038435552886,0.5333333333333333,0.22702702702702704,0.05405405405405406,credit-g,lr,13,crcc_p_l0,0.3
185,0.6552380952380952,0.6528038435552886,0.5333333333333333,0.22702702702702704,0.05405405405405406,credit-g,lr,13,crcc_p_l025,0.3
185,0.6552380952380952,0.6528038435552886,0.5333333333333333,0.22702702702702704,0.05405405405405406,credit-g,lr,13,crcc_p_l05,0.3
185,0.6552380952380952,0.6528038435552886,0.5333333333333333,0.22702702702702704,0.05405405405405406,credit-g,lr,13,crcc_p_l10,0.3
185,0.6514285714285715,0.6366279069767442,0.6,0.17297297297297298,0.010810810810810811,credit-g,lr,13,crcc_m,0.3
0,0.5266666666666666,0.46630987101235755,0.05333333333333334,0.0,0.0,credit-g,lr,29,no_cleaning,0.3
185,0.5038095238095238,0.42433453071750943,0.013333333333333334,0.12972972972972974,0.12432432432432433,credit-g,lr,29,random_deletion,0.3
185,,,,,,credit-g,lr,29,global_top_loss,0.3
185,0.6333333333333333,0.624604251469923,0.5466666666666666,0.1891891891891892,0.06486486486486487,credit-g,lr,29,class_proportional,0.3
69,0.5647619047619048,0.5420869898028924,0.14666666666666667,1.0,0.0,credit-g,lr,29,oracle_deletion,0.3
185,0.6333333333333333,0.624604251469923,0.5466666666666666,0.1891891891891892,0.06486486486486487,credit-g,lr,29,crcc_p_l0,0.3
185,0.6333333333333333,0.624604251469923,0.5466666666666666,0.1891891891891892,0.06486486486486487,credit-g,lr,29,crcc_p_l025,0.3
185,0.6333333333333333,0.624604251469923,0.5466666666666666,0.1891891891891892,0.06486486486486487,credit-g,lr,29,crcc_p_l05,0.3
185,0.6333333333333333,0.624604251469923,0.5466666666666666,0.1891891891891892,0.06486486486486487,credit-g,lr,29,crcc_p_l10,0.3
185,0.6457142857142857,0.6297863338269516,0.6,0.13513513513513514,0.016216216216216217,credit-g,lr,29,crcc_m,0.3
0,0.5142857142857142,0.44940476190476186,0.04,0.0,0.0,credit-g,lr,47,no_cleaning,0.3
185,0.5104761904761905,0.43796330052254223,0.02666666666666667,0.0972972972972973,0.10810810810810811,credit-g,lr,47,random_deletion,0.3
185,,,,,,credit-g,lr,47,global_top_loss,0.3
185,0.6933333333333334,0.6903385631709331,0.5866666666666667,0.24324324324324326,0.04864864864864865,credit-g,lr,47,class_proportional,0.3
88,0.5380952380952381,0.4968107725017718,0.09333333333333334,1.0,0.0,credit-g,lr,47,oracle_deletion,0.3
185,0.6933333333333334,0.6903385631709331,0.5866666666666667,0.24324324324324326,0.04864864864864865,credit-g,lr,47,crcc_p_l0,0.3
185,0.6933333333333334,0.6903385631709331,0.5866666666666667,0.24324324324324326,0.04864864864864865,credit-g,lr,47,crcc_p_l025,0.3
185,0.6933333333333334,0.6903385631709331,0.5866666666666667,0.24324324324324326,0.04864864864864865,credit-g,lr,47,crcc_p_l05,0.3
185,0.6933333333333334,0.6903385631709331,0.5866666666666667,0.24324324324324326,0.04864864864864865,credit-g,lr,47,crcc_p_l10,0.3
185,0.6676190476190476,0.6586626859150571,0.5866666666666667,0.1783783783783784,0.016216216216216217,credit-g,lr,47,crcc_m,0.3
0,0.5171428571428571,0.45127634625214225,0.04,0.0,0.0,credit-g,lr,61,no_cleaning,0.3
185,0.5466666666666666,0.5040261407398763,0.09333333333333334,0.10270270270270271,0.10270270270270271,credit-g,lr,61,random_deletion,0.3
185,,,,,,credit-g,lr,61,global_top_loss,0.3
185,0.6847619047619048,0.6718275161388934,0.6266666666666667,0.2,0.07027027027027027,credit-g,lr,61,class_proportional,0.3
66,0.5847619047619048,0.5737425404944587,0.18666666666666668,1.0,0.0,credit-g,lr,61,oracle_deletion,0.3
185,0.6847619047619048,0.6718275161388934,0.6266666666666667,0.2,0.07027027027027027,credit-g,lr,61,crcc_p_l0,0.3
185,0.6847619047619048,0.6718275161388934,0.6266666666666667,0.2,0.07027027027027027,credit-g,lr,61,crcc_p_l025,0.3
185,0.6847619047619048,0.6718275161388934,0.6266666666666667,0.2,0.07027027027027027,credit-g,lr,61,crcc_p_l05,0.3
185,0.6847619047619048,0.6718275161388934,0.6266666666666667,0.2,0.07027027027027027,credit-g,lr,61,crcc_p_l10,0.3
185,0.6866666666666666,0.6685580951370844,0.6533333333333333,0.16216216216216217,0.032432432432432434,credit-g,lr,61,crcc_m,0.3
0,0.5428571428571429,0.5121951219512195,0.12,0.0,0.0,credit-g,lr,83,no_cleaning,0.3
185,0.560952380952381,0.5459312885318871,0.17333333333333334,0.14594594594594595,0.0918918918918919,credit-g,lr,83,random_deletion,0.3
185,0.5,0.4117647058823529,0.0,0.2972972972972973,0.35135135135135137,credit-g,lr,83,global_top_loss,0.3
185,0.6523809523809524,0.6493688639551192,0.5333333333333333,0.16756756756756758,0.08108108108108109,credit-g,lr,83,class_proportional,0.3
70,0.5780952380952381,0.5633950401676563,0.17333333333333334,1.0,0.0,credit-g,lr,83,oracle_deletion,0.3
185,0.6523809523809524,0.6493688639551192,0.5333333333333333,0.16756756756756758,0.08108108108108109,credit-g,lr,83,crcc_p_l0,0.3
185,0.6523809523809524,0.6493688639551192,0.5333333333333333,0.16756756756756758,0.08108108108108109,credit-g,lr,83,crcc_p_l025,0.3
185,0.6523809523809524,0.6493688639551192,0.5333333333333333,0.16756756756756758,0.08108108108108109,credit-g,lr,83,crcc_p_l05,0.3
185,0.6523809523809524,0.6493688639551192,0.5333333333333333,0.16756756756756758,0.08108108108108109,credit-g,lr,83,crcc_p_l10,0.3
185,0.660952380952381,0.6530060632624735,0.5733333333333334,0.13513513513513514,0.032432432432432434,credit-g,lr,83,crcc_m,0.3
0,0.5371428571428571,0.5071398124467178,0.12,0.0,0.0,credit-g,hgb,13,no_cleaning,0.3
185,0.5714285714285714,0.5625,0.2,0.14054054054054055,0.10270270270270271,credit-g,hgb,13,random_deletion,0.3
185,0.5171428571428571,0.45127634625214225,0.04,0.3567567567567568,0.32972972972972975,credit-g,hgb,13,global_top_loss,0.3
185,0.5952380952380952,0.6000000000000001,0.3333333333333333,0.1837837837837838,0.08648648648648649,credit-g,hgb,13,class_proportional,0.3
84,0.5752380952380952,0.5604219948849105,0.17333333333333334,1.0,0.0,credit-g,hgb,13,oracle_deletion,0.3
185,0.5952380952380952,0.6000000000000001,0.3333333333333333,0.1837837837837838,0.08648648648648649,credit-g,hgb,13,crcc_p_l0,0.3
185,0.5952380952380952,0.6000000000000001,0.3333333333333333,0.1837837837837838,0.08648648648648649,credit-g,hgb,13,crcc_p_l025,0.3
185,0.5952380952380952,0.6000000000000001,0.3333333333333333,0.1837837837837838,0.08648648648648649,credit-g,hgb,13,crcc_p_l05,0.3
185,0.5952380952380952,0.6000000000000001,0.3333333333333333,0.1837837837837838,0.08648648648648649,credit-g,hgb,13,crcc_p_l10,0.3
185,0.6619047619047619,0.6702181633688482,0.4666666666666667,0.15675675675675677,0.016216216216216217,credit-g,hgb,13,crcc_m,0.3
0,0.5561904761904762,0.5337809036658142,0.14666666666666667,0.0,0.0,credit-g,hgb,29,no_cleaning,0.3
185,0.5523809523809524,0.5375,0.17333333333333334,0.12972972972972974,0.12432432432432433,credit-g,hgb,29,random_deletion,0.3
185,0.5,0.4117647058823529,0.0,0.2972972972972973,0.3837837837837838,credit-g,hgb,29,global_top_loss,0.3
185,0.6047619047619047,0.6093353627600203,0.38666666666666666,0.16216216216216217,0.0918918918918919,credit-g,hgb,29,class_proportional,0.3
69,0.5961904761904762,0.5938673977053508,0.22666666666666666,1.0,0.0,credit-g,hgb,29,oracle_deletion,0.3
185,0.6047619047619047,0.6093353627600203,0.38666666666666666,0.16216216216216217,0.0918918918918919,credit-g,hgb,29,crcc_p_l0,0.3
185,0.6047619047619047,0.6093353627600203,0.38666666666666666,0.16216216216216217,0.0918918918918919,credit-g,hgb,29,crcc_p_l025,0.3
185,0.6047619047619047,0.6093353627600203,0.38666666666666666,0.16216216216216217,0.0918918918918919,credit-g,hgb,29,crcc_p_l05,0.3
185,0.6047619047619047,0.6093353627600203,0.38666666666666666,0.16216216216216217,0.0918918918918919,credit-g,hgb,29,crcc_p_l10,0.3
185,0.5942857142857143,0.5967424659689984,0.4,0.11891891891891893,0.03783783783783784,credit-g,hgb,29,crcc_m,0.3
0,0.5504761904761905,0.5283513258568284,0.14666666666666667,0.0,0.0,credit-g,hgb,47,no_cleaning,0.3
185,0.5457142857142857,0.514748899641871,0.12,0.0972972972972973,0.10810810810810811,credit-g,hgb,47,random_deletion,0.3
185,0.5133333333333333,0.43968560989837585,0.02666666666666667,0.32972972972972975,0.3027027027027027,credit-g,hgb,47,global_top_loss,0.3
185,0.5971428571428572,0.6020410388364335,0.32,0.16756756756756758,0.08648648648648649,credit-g,hgb,47,class_proportional,0.3
88,0.5780952380952381,0.5633950401676563,0.17333333333333334,1.0,0.0,credit-g,hgb,47,oracle_deletion,0.3
185,0.5971428571428572,0.6020410388364335,0.32,0.16756756756756758,0.08648648648648649,credit-g,hgb,47,crcc_p_l0,0.3
185,0.5971428571428572,0.6020410388364335,0.32,0.16756756756756758,0.08648648648648649,credit-g,hgb,47,crcc_p_l025,0.3
185,0.5971428571428572,0.6020410388364335,0.32,0.16756756756756758,0.08648648648648649,credit-g,hgb,47,crcc_p_l05,0.3
185,0.5971428571428572,0.6020410388364335,0.32,0.16756756756756758,0.08648648648648649,credit-g,hgb,47,crcc_p_l10,0.3
185,0.6066666666666667,0.6098303008751654,0.41333333333333333,0.11891891891891893,0.04864864864864865,credit-g,hgb,47,crcc_m,0.3
0,0.5599999999999999,0.541452677916361,0.16,0.0,0.0,credit-g,hgb,61,no_cleaning,0.3
185,0.5466666666666666,0.520460358056266,0.13333333333333333,0.10270270270270271,0.10270270270270271,credit-g,hgb,61,random_deletion,0.3
185,0.5,0.4117647058823529,0.0,0.23783783783783785,0.35135135135135137,credit-g,hgb,61,global_top_loss,0.3
185,0.6295238095238096,0.6363524615353097,0.41333333333333333,0.17297297297297298,0.08108108108108109,credit-g,hgb,61,class_proportional,0.3
66,0.5619047619047619,0.5392953929539295,0.14666666666666667,1.0,0.0,credit-g,hgb,61,oracle_deletion,0.3
185,0.6295238095238096,0.6363524615353097,0.41333333333333333,0.17297297297297298,0.08108108108108109,credit-g,hgb,61,crcc_p_l0,0.3
185,0.6295238095238096,0.6363524615353097,0.41333333333333333,0.17297297297297298,0.08108108108108109,credit-g,hgb,61,crcc_p_l025,0.3
185,0.6295238095238096,0.6363524615353097,0.41333333333333333,0.17297297297297298,0.08108108108108109,credit-g,hgb,61,crcc_p_l05,0.3
185,0.6295238095238096,0.6363524615353097,0.41333333333333333,0.17297297297297298,0.08108108108108109,credit-g,hgb,61,crcc_p_l10,0.3
185,0.6457142857142857,0.648876404494382,0.48,0.14594594594594595,0.02702702702702703,credit-g,hgb,61,crcc_m,0.3
0,0.5171428571428571,0.473741764400339,0.08,0.0,0.0,credit-g,hgb,83,no_cleaning,0.3
185,0.5523809523809524,0.5375,0.17333333333333334,0.14594594594594595,0.0918918918918919,credit-g,hgb,83,random_deletion,0.3
185,0.520952380952381,0.4622705442116739,0.05333333333333334,0.2918918918918919,0.32972972972972975,credit-g,hgb,83,global_top_loss,0.3
185,0.5800000000000001,0.5815759523331325,0.28,0.16756756756756758,0.08108108108108109,credit-g,hgb,83,class_proportional,0.3
70,0.5485714285714286,0.5304091785968118,0.16,1.0,0.0,credit-g,hgb,83,oracle_deletion,0.3
185,0.5800000000000001,0.5815759523331325,0.28,0.16756756756756758,0.08108108108108109,credit-g,hgb,83,crcc_p_l0,0.3
185,0.5800000000000001,0.5815759523331325,0.28,0.16756756756756758,0.08108108108108109,credit-g,hgb,83,crcc_p_l025,0.3
185,0.5800000000000001,0.5815759523331325,0.28,0.16756756756756758,0.08108108108108109,credit-g,hgb,83,crcc_p_l05,0.3
185,0.5800000000000001,0.5815759523331325,0.28,0.16756756756756758,0.08108108108108109,credit-g,hgb,83,crcc_p_l10,0.3
185,0.5838095238095238,0.5864804001674007,0.37333333333333335,0.11891891891891893,0.03783783783783784,credit-g,hgb,83,crcc_m,0.3
0,0.5525383395029085,0.5561176297726748,0.11475409836065574,0.0,0.0,yeast,lr,13,no_cleaning,0.3
328,0.5393707033315707,0.5324046434494196,0.08196721311475409,0.11890243902439024,0.10060975609756098,yeast,lr,13,random_deletion,0.3
328,0.506583818085669,0.4709540173457699,0.01639344262295082,0.39634146341463417,0.34146341463414637,yeast,lr,13,global_top_loss,0.3
328,0.7365943945002644,0.6509140486980567,0.7377049180327869,0.27134146341463417,0.04573170731707317,yeast,lr,13,class_proportional,0.3
154,0.6378635642517186,0.6744739905094458,0.29508196721311475,1.0,0.0,yeast,lr,13,oracle_deletion,0.3
328,0.7365943945002644,0.6509140486980567,0.7377049180327869,0.27134146341463417,0.04573170731707317,yeast,lr,13,crcc_p_l0,0.3
328,0.7365943945002644,0.6509140486980567,0.7377049180327869,0.27134146341463417,0.04573170731707317,yeast,lr,13,crcc_p_l025,0.3
328,0.7365943945002644,0.6509140486980567,0.7377049180327869,0.27134146341463417,0.04573170731707317,yeast,lr,13,crcc_p_l05,0.3
328,0.7365943945002644,0.6509140486980567,0.7377049180327869,0.27134146341463417,0.04573170731707317,yeast,lr,13,crcc_p_l10,0.3
328,0.74169751454257,0.644083267359009,0.7704918032786885,0.19207317073170732,0.03048780487804878,yeast,lr,13,crcc_m,0.3
0,0.5229772607086198,0.5025792523576866,0.04918032786885246,0.0,0.0,yeast,lr,29,no_cleaning,0.3
328,0.5393707033315707,0.5324046434494196,0.08196721311475409,0.14329268292682926,0.10975609756097561,yeast,lr,29,random_deletion,0.3
328,,,,,,yeast,lr,29,global_top_loss,0.3
328,0.7687202538339504,0.7078118348233291,0.7213114754098361,0.2652439024390244,0.04878048780487805,yeast,lr,29,class_proportional,0.3
153,0.6263088313061872,0.6637462235649547,0.26229508196721313,1.0,0.0,yeast,lr,29,oracle_deletion,0.3
328,0.7687202538339504,0.7078118348233291,0.7213114754098361,0.2652439024390244,0.04878048780487805,yeast,lr,29,crcc_p_l0,0.3
328,0.7687202538339504,0.7078118348233291,0.7213114754098361,0.2652439024390244,0.04878048780487805,yeast,lr,29,crcc_p_l025,0.3
328,0.7687202538339504,0.7078118348233291,0.7213114754098361,0.2652439024390244,0.04878048780487805,yeast,lr,29,crcc_p_l05,0.3
328,0.7687202538339504,0.7078118348233291,0.7213114754098361,0.2652439024390244,0.04878048780487805,yeast,lr,29,crcc_p_l10,0.3
328,0.7478847170809095,0.6675136151899232,0.7377049180327869,0.2073170731707317,0.012195121951219513,yeast,lr,29,crcc_m,0.3
0,0.5459545214172395,0.544608824859487,0.09836065573770492,0.0,0.0,yeast,lr,47,no_cleaning,0.3
328,0.5459545214172395,0.544608824859487,0.09836065573770492,0.15853658536585366,0.10060975609756098,yeast,lr,47,random_deletion,0.3
328,0.5081967213114754,0.47201138519924096,0.01639344262295082,0.38109756097560976,0.36585365853658536,yeast,lr,47,global_top_loss,0.3
328,0.7144368059227921,0.6818727490996399,0.5901639344262295,0.2774390243902439,0.03048780487804878,yeast,lr,47,class_proportional,0.3
146,0.5984928609201481,0.6245871279378352,0.21311475409836064,1.0,0.0,yeast,lr,47,oracle_deletion,0.3
328,0.7144368059227921,0.6818727490996399,0.5901639344262295,0.2774390243902439,0.03048780487804878,yeast,lr,47,crcc_p_l0,0.3
328,0.7144368059227921,0.6818727490996399,0.5901639344262295,0.2774390243902439,0.03048780487804878,yeast,lr,47,crcc_p_l025,0.3
328,0.7144368059227921,0.6818727490996399,0.5901639344262295,0.2774390243902439,0.03048780487804878,yeast,lr,47,crcc_p_l05,0.3
328,0.7144368059227921,0.6818727490996399,0.5901639344262295,0.2774390243902439,0.03048780487804878,yeast,lr,47,crcc_p_l10,0.3
328,0.7067689053410894,0.6489921842863019,0.639344262295082,0.18292682926829268,0.021341463414634148,yeast,lr,47,crcc_m,0.3
0,0.5459545214172395,0.544608824859487,0.09836065573770492,0.0,0.0,yeast,lr,61,no_cleaning,0.3
328,0.5623479640401904,0.5716924497806511,0.13114754098360656,0.12195121951219512,0.08841463414634146,yeast,lr,61,random_deletion,0.3
328,,,,,,yeast,lr,61,global_top_loss,0.3
328,0.6939978847170809,0.62420134019012,0.6557377049180327,0.29573170731707316,0.03048780487804878,yeast,lr,61,class_proportional,0.3
156,0.6394764674775251,0.6778115501519757,0.29508196721311475,1.0,0.0,yeast,lr,61,oracle_deletion,0.3
328,0.6939978847170809,0.62420134019012,0.6557377049180327,0.29573170731707316,0.03048780487804878,yeast,lr,61,crcc_p_l0,0.3
328,0.6939978847170809,0.62420134019012,0.6557377049180327,0.29573170731707316,0.03048780487804878,yeast,lr,61,crcc_p_l025,0.3
328,0.6939978847170809,0.62420134019012,0.6557377049180327,0.29573170731707316,0.03048780487804878,yeast,lr,61,crcc_p_l05,0.3
328,0.6939978847170809,0.62420134019012,0.6557377049180327,0.29573170731707316,0.03048780487804878,yeast,lr,61,crcc_p_l10,0.3
328,0.6844526705446854,0.6047880690737834,0.6721311475409836,0.2225609756097561,0.009146341463414634,yeast,lr,61,crcc_m,0.3
0,0.554151242728715,0.5583333333333333,0.11475409836065574,0.0,0.0,yeast,lr,83,no_cleaning,0.3
328,0.5771285034373348,0.5947159734584884,0.16393442622950818,0.15548780487804878,0.08841463414634146,yeast,lr,83,random_deletion,0.3
328,0.5,0.4552129221732746,0.0,0.3597560975609756,0.35060975609756095,yeast,lr,83,global_top_loss,0.3
328,0.7542041248016922,0.6846304318882437,0.7213114754098361,0.2530487804878049,0.04878048780487805,yeast,lr,83,class_proportional,0.3
135,0.6263088313061872,0.6637462235649547,0.26229508196721313,1.0,0.0,yeast,lr,83,oracle_deletion,0.3
328,0.7542041248016922,0.6846304318882437,0.7213114754098361,0.2530487804878049,0.04878048780487805,yeast,lr,83,crcc_p_l0,0.3
328,0.7542041248016922,0.6846304318882437,0.7213114754098361,0.2530487804878049,0.04878048780487805,yeast,lr,83,crcc_p_l025,0.3
328,0.7542041248016922,0.6846304318882437,0.7213114754098361,0.2530487804878049,0.04878048780487805,yeast,lr,83,crcc_p_l05,0.3
328,0.7542041248016922,0.6846304318882437,0.7213114754098361,0.2530487804878049,0.04878048780487805,yeast,lr,83,crcc_p_l10,0.3
328,0.7658910629296668,0.6796703296703297,0.7704918032786885,0.2073170731707317,0.012195121951219513,yeast,lr,83,crcc_m,0.3
0,0.6593601269169751,0.6889189886480908,0.36065573770491804,0.0,0.0,yeast,hgb,13,no_cleaning,0.3
328,0.6185087255420412,0.638280188603852,0.29508196721311475,0.11890243902439024,0.10060975609756098,yeast,hgb,13,random_deletion,0.3
328,0.6443151771549445,0.688182887880316,0.29508196721311475,0.375,0.2896341463414634,yeast,hgb,13,global_top_loss,0.3
328,0.7616076150185087,0.738909920403805,0.639344262295082,0.24390243902439024,0.054878048780487805,yeast,hgb,13,class_proportional,0.3
154,0.7331306187202538,0.7614861329147044,0.5081967213114754,1.0,0.0,yeast,hgb,13,oracle_deletion,0.3
328,0.7616076150185087,0.738909920403805,0.639344262295082,0.24390243902439024,0.054878048780487805,yeast,hgb,13,crcc_p_l0,0.3
328,0.7616076150185087,0.738909920403805,0.639344262295082,0.24390243902439024,0.054878048780487805,yeast,hgb,13,crcc_p_l025,0.3
328,0.7616076150185087,0.738909920403805,0.639344262295082,0.24390243902439024,0.054878048780487805,yeast,hgb,13,crcc_p_l05,0.3
328,0.7616076150185087,0.738909920403805,0.639344262295082,0.24390243902439024,0.054878048780487805,yeast,hgb,13,crcc_p_l10,0.3
328,0.7671073506081438,0.7051718109285101,0.7213114754098361,0.19817073170731708,0.009146341463414634,yeast,hgb,13,crcc_m,0.3
0,0.6183765203595981,0.6430343849698689,0.2786885245901639,0.0,0.0,yeast,hgb,29,no_cleaning,0.3
328,0.590560549973559,0.608009543285617,0.22950819672131148,0.14329268292682926,0.10975609756097561,yeast,hgb,29,random_deletion,0.3
328,0.5689317821258594,0.582181542682802,0.14754098360655737,0.3780487804878049,0.3018292682926829,yeast,hgb,29,global_top_loss,0.3
328,0.6960338445267055,0.6884415716612378,0.5081967213114754,0.23170731707317074,0.0701219512195122,yeast,hgb,29,class_proportional,0.3
153,0.6788471708090957,0.721813224267212,0.3770491803278688,1.0,0.0,yeast,hgb,29,oracle_deletion,0.3
328,0.6960338445267055,0.6884415716612378,0.5081967213114754,0.23170731707317074,0.0701219512195122,yeast,hgb,29,crcc_p_l0,0.3
328,0.6960338445267055,0.6884415716612378,0.5081967213114754,0.23170731707317074,0.0701219512195122,yeast,hgb,29,crcc_p_l025,0.3
328,0.6960338445267055,0.6884415716612378,0.5081967213114754,0.23170731707317074,0.0701219512195122,yeast,hgb,29,crcc_p_l05,0.3
328,0.6960338445267055,0.6884415716612378,0.5081967213114754,0.23170731707317074,0.0701219512195122,yeast,hgb,29,crcc_p_l10,0.3
328,0.7192755156002115,0.689799331103679,0.5901639344262295,0.1798780487804878,0.024390243902439025,yeast,hgb,29,crcc_m,0.3
0,0.6217345319936541,0.6438786301146995,0.29508196721311475,0.0,0.0,yeast,hgb,47,no_cleaning,0.3
328,0.6086991010047593,0.6264205226564372,0.2786885245901639,0.15853658536585366,0.10060975609756098,yeast,hgb,47,random_deletion,0.3
328,0.6181121099947118,0.6529201748859232,0.2459016393442623,0.36890243902439024,0.2804878048780488,yeast,hgb,47,global_top_loss,0.3
328,0.7156530936012693,0.7073239006514658,0.5409836065573771,0.2530487804878049,0.054878048780487805,yeast,hgb,47,class_proportional,0.3
146,0.6674246430460075,0.7056599314663831,0.36065573770491804,1.0,0.0,yeast,hgb,47,oracle_deletion,0.3
328,0.7156530936012693,0.7073239006514658,0.5409836065573771,0.2530487804878049,0.054878048780487805,yeast,hgb,47,crcc_p_l0,0.3
328,0.7156530936012693,0.7073239006514658,0.5409836065573771,0.2530487804878049,0.054878048780487805,yeast,hgb,47,crcc_p_l025,0.3
328,0.7156530936012693,0.7073239006514658,0.5409836065573771,0.2530487804878049,0.054878048780487805,yeast,hgb,47,crcc_p_l05,0.3
328,0.7156530936012693,0.7073239006514658,0.5409836065573771,0.2530487804878049,0.054878048780487805,yeast,hgb,47,crcc_p_l10,0.3
328,0.7145690111052354,0.6747672470233141,0.6065573770491803,0.17682926829268292,0.03048780487804878,yeast,hgb,47,crcc_m,0.3
0,0.5872025383395029,0.6054310833806013,0.21311475409836064,0.0,0.0,yeast,hgb,61,no_cleaning,0.3
328,0.6463246959280804,0.670807453416149,0.3442622950819672,0.12195121951219512,0.08841463414634146,yeast,hgb,61,random_deletion,0.3
