deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,pr_auc,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
44,0.6580298507462687,0.7395833333333334,0.6662494785148101,0.7135090738423028,0.3880597014925373,0.7428571428571429,0.928,0.6653182154579493,0.0,0.1590909090909091,,,,pima,svm,31,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.6505671641791045,0.734375,0.6574187454081097,0.7064677867963475,0.373134328358209,0.7352941176470589,0.928,0.6520455352811185,,,0.0,44.0,,pima,svm,31,clean,0.0,0.0,0.1,0.15,smote
0,0.6678805970149254,0.734375,0.6768636768636769,0.7180446242946243,0.44776119402985076,0.6818181818181818,0.888,0.656564019903434,,,0.0,44.0,,pima,svm,31,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5844776119402985,0.6979166666666666,0.5654752614328078,0.637943200145674,0.208955223880597,0.7368421052631579,0.96,0.6382806607992284,,,0.0,0.0,,pima,svm,37,clean,0.0,0.0,0.1,0.15,no_cleaning
44,0.6724179104477612,0.7447916666666666,0.6825803839535747,0.7250304356872138,0.43283582089552236,0.725,0.912,0.6782454904229549,0.0,0.1590909090909091,,,,pima,svm,37,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.6396417910447761,0.7291666666666666,0.6437847866419295,0.6964672232529376,0.34328358208955223,0.7419354838709677,0.936,0.6439619612228835,,,0.0,44.0,,pima,svm,37,clean,0.0,0.0,0.1,0.15,smote
0,0.6598805970149254,0.7239583333333334,0.6677007478039383,0.7090037852812157,0.44776119402985076,0.6521739130434783,0.872,0.65479428380446,,,0.0,44.0,,pima,svm,37,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5223880597014925,0.6666666666666666,0.4409463148316652,0.5482559902942069,0.04477611940298507,1.0,1.0,0.6365141780657071,,,0.0,0.0,,pima,svm,41,clean,0.0,0.0,0.1,0.15,no_cleaning
44,0.6068656716417911,0.7135416666666666,0.5977908969720054,0.6629709420427855,0.2537313432835821,0.7727272727272727,0.96,0.6282357698110761,0.0,0.1590909090909091,,,,pima,svm,41,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.570089552238806,0.6927083333333334,0.538442733162205,0.6190499837020739,0.16417910447761194,0.7857142857142857,0.976,0.645446550925487,,,0.0,44.0,,pima,svm,41,clean,0.0,0.0,0.1,0.15,smote
0,0.5764776119402985,0.6875,0.5577395577395577,0.6301059582309582,0.208955223880597,0.6666666666666666,0.944,0.6408345402283988,,,0.0,44.0,,pima,svm,41,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5482388059701493,0.6822916666666666,0.49462783171521035,0.5876577669902913,0.1044776119402985,0.875,0.992,0.6771626626955707,,,0.0,0.0,,pima,svm,43,clean,0.0,0.0,0.1,0.15,no_cleaning
44,0.6511044776119402,0.7395833333333334,0.657485371771086,0.7081415608201324,0.3582089552238806,0.7741935483870968,0.944,0.7100449995762879,0.0,0.1590909090909091,,,,pima,svm,43,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.652179104477612,0.75,0.656938653960691,0.7109142346634902,0.3283582089552239,0.88,0.976,0.7244643875996438,,,0.0,44.0,,pima,svm,43,clean,0.0,0.0,0.1,0.15,smote
0,0.6734925373134328,0.7552083333333334,0.6842878634153169,0.7294899211652615,0.40298507462686567,0.7941176470588235,0.944,0.7087280621307093,,,0.0,44.0,,pima,svm,43,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5069253731343284,0.6510416666666666,0.42114026009089683,0.5313409343172989,0.029850746268656716,0.5,0.984,0.5915006336107275,,,0.0,0.0,,pima,svm,47,clean,0.0,0.0,0.1,0.15,no_cleaning
44,0.6127164179104478,0.703125,0.6121212121212122,0.6688762626262627,0.31343283582089554,0.65625,0.912,0.6221174771878102,0.0,0.1590909090909091,,,,pima,svm,47,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.5714029850746268,0.671875,0.5594245128391914,0.6266629484611183,0.23880597014925373,0.5714285714285714,0.904,0.6007927831035429,,,0.0,44.0,,pima,svm,47,clean,0.0,0.0,0.1,0.15,smote
0,0.6111044776119403,0.6875,0.6135265700483092,0.66460346215781,0.3582089552238806,0.5853658536585366,0.864,0.6422231820820384,,,0.0,44.0,,pima,svm,47,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5482388059701493,0.6822916666666666,0.49462783171521035,0.5876577669902913,0.1044776119402985,0.875,0.992,0.6173950507039118,,,0.0,0.0,,pima,svm,53,clean,0.0,0.0,0.1,0.15,no_cleaning
44,0.5954029850746269,0.703125,0.5831651114073511,0.6507153399352504,0.23880597014925373,0.7272727272727273,0.952,0.6673570135493821,0.0,0.1590909090909091,,,,pima,svm,53,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.570089552238806,0.6927083333333334,0.538442733162205,0.6190499837020739,0.16417910447761194,0.7857142857142857,0.976,0.6236679603721574,,,0.0,44.0,,pima,svm,53,clean,0.0,0.0,0.1,0.15,smote
0,0.6023283582089553,0.703125,0.5956102427668772,0.6585986863984038,0.26865671641791045,0.6923076923076923,0.936,0.637378672201596,,,0.0,44.0,,pima,svm,53,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5133333333333333,0.708,0.43968560989837585,0.5947806330785055,0.02666666666666667,1.0,1.0,0.6417820952445529,,,0.0,0.0,,credit-g,svm,13,clean,0.0,0.0,0.1,0.15,no_cleaning
62,0.6238095238095238,0.756,0.6323086196503918,0.717613019891501,0.29333333333333333,0.7333333333333333,0.9542857142857143,0.6444686776659009,0.0,0.14516129032258066,,,,credit-g,svm,13,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.6104761904761905,0.748,0.6148296691203443,0.7054217309432393,0.26666666666666666,0.7142857142857143,0.9542857142857143,0.6164180340152571,,,0.0,62.0,,credit-g,svm,13,clean,0.0,0.0,0.1,0.15,smote
0,0.6533333333333333,0.76,0.6672286804507942,0.7375099831395865,0.38666666666666666,0.6744186046511628,0.92,0.6101599041238471,,,0.0,62.0,,credit-g,svm,13,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5,0.7,0.4117647058823529,0.5764705882352942,0.0,0.0,1.0,0.6875525036415862,,,0.0,0.0,,credit-g,svm,17,clean,0.0,0.0,0.1,0.15,no_cleaning
62,0.560952380952381,0.732,0.5338287272828477,0.655406195207481,0.13333333333333333,0.8333333333333334,0.9885714285714285,0.6773707686148865,0.0,0.14516129032258066,,,,credit-g,svm,17,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.5780952380952381,0.74,0.5633950401676563,0.6744673419490045,0.17333333333333334,0.8125,0.9828571428571429,0.6742799977007397,,,0.0,62.0,,credit-g,svm,17,clean,0.0,0.0,0.1,0.15,smote
0,0.6580952380952381,0.772,0.6741441997667559,0.7455717911778831,0.37333333333333335,0.7368421052631579,0.9428571428571428,0.6857114306532303,,,0.0,62.0,,credit-g,svm,17,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5,0.7,0.4117647058823529,0.5764705882352942,0.0,0.0,1.0,0.5991243432990712,,,0.0,0.0,,credit-g,svm,23,clean,0.0,0.0,0.1,0.15,no_cleaning
62,0.5895238095238096,0.74,0.5843032923179249,0.6860658463584969,0.21333333333333335,0.7272727272727273,0.9657142857142857,0.6132658828189841,0.0,0.14516129032258066,,,,credit-g,svm,23,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.5933333333333333,0.74,0.590669790171037,0.6895639688657145,0.22666666666666666,0.7083333333333334,0.96,0.5820863386289357,,,0.0,62.0,,credit-g,svm,23,clean,0.0,0.0,0.1,0.15,smote
0,0.6009523809523809,0.724,0.6055429786650203,0.6920079577416477,0.29333333333333333,0.5789473684210527,0.9085714285714286,0.5220887549973676,,,0.0,62.0,,credit-g,svm,23,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5104761904761905,0.704,0.43796330052254223,0.5926358002187386,0.02666666666666667,0.6666666666666666,0.9942857142857143,0.5856447430218794,,,0.0,0.0,,credit-g,svm,29,clean,0.0,0.0,0.1,0.15,no_cleaning
62,0.5752380952380952,0.736,0.5604219948849105,0.6715473145780051,0.17333333333333334,0.7647058823529411,0.9771428571428571,0.599248587171272,0.0,0.14516129032258066,,,,credit-g,svm,29,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.6428571428571429,0.772,0.6564195298372514,0.7361301989150091,0.32,0.8,0.9657142857142857,0.6534395018364911,,,0.0,62.0,,credit-g,svm,29,clean,0.0,0.0,0.1,0.15,smote
0,0.6485714285714286,0.764,0.6627106629164666,0.7366444856051771,0.36,0.7105263157894737,0.9371428571428572,0.6351980207038932,,,0.0,62.0,,credit-g,svm,29,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5038095238095238,0.7,0.42433453071750943,0.5836787326149029,0.013333333333333334,0.5,0.9942857142857143,0.5472248559778041,,,0.0,0.0,,credit-g,svm,31,clean,0.0,0.0,0.1,0.15,no_cleaning
62,0.6114285714285714,0.744,0.6168949334354947,0.7051623407719567,0.28,0.6774193548387096,0.9428571428571428,0.5559133183379755,0.0,0.14516129032258066,,,,credit-g,svm,31,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.5561904761904762,0.704,0.5442900778401814,0.6522021874076264,0.18666666666666668,0.5185185185185185,0.9257142857142857,0.5411225996815201,,,0.0,62.0,,credit-g,svm,31,clean,0.0,0.0,0.1,0.15,smote
0,0.6123809523809524,0.724,0.6195328525110831,0.6992787666247601,0.3333333333333333,0.5681818181818182,0.8914285714285715,0.54388787908367,,,0.0,62.0,,credit-g,svm,31,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5066666666666667,0.704,0.42589374379344586,0.5857249255213506,0.013333333333333334,1.0,1.0,0.5325009120827543,,,0.0,0.0,,credit-g,svm,37,clean,0.0,0.0,0.1,0.15,no_cleaning
62,0.5723809523809524,0.732,0.5574753639269768,0.6686375525085202,0.17333333333333334,0.7222222222222222,0.9714285714285714,0.5172645553800778,0.0,0.14516129032258066,,,,credit-g,svm,37,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.5561904761904762,0.72,0.5337809036658142,0.6516410912190964,0.14666666666666667,0.6470588235294118,0.9657142857142857,0.4855974411285133,,,0.0,62.0,,credit-g,svm,37,clean,0.0,0.0,0.1,0.15,smote
0,0.5857142857142857,0.708,0.5878035008469791,0.6768379446640316,0.28,0.525,0.8914285714285715,0.48505219689104695,,,0.0,62.0,,credit-g,svm,37,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5133333333333333,0.708,0.43968560989837585,0.5947806330785055,0.02666666666666667,1.0,1.0,0.5247562200208296,,,0.0,0.0,,credit-g,svm,41,clean,0.0,0.0,0.1,0.15,no_cleaning
62,0.5876190476190476,0.732,0.5843569319337949,0.6834462393607781,0.22666666666666666,0.6538461538461539,0.9485714285714286,0.5335687590524427,0.0,0.14516129032258066,,,,credit-g,svm,41,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.5580952380952381,0.712,0.5431008224185196,0.6542187024063356,0.17333333333333334,0.5652173913043478,0.9428571428571428,0.5055031301343237,,,0.0,62.0,,credit-g,svm,41,clean,0.0,0.0,0.1,0.15,smote
0,0.6076190476190476,0.712,0.6139327385037748,0.6917638984214138,0.3466666666666667,0.5306122448979592,0.8685714285714285,0.47939651366672326,,,0.0,62.0,,credit-g,svm,41,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5066666666666667,0.704,0.42589374379344586,0.5857249255213506,0.013333333333333334,1.0,1.0,0.5933539369351694,,,0.0,0.0,,credit-g,svm,43,clean,0.0,0.0,0.1,0.15,no_cleaning
62,0.5780952380952381,0.724,0.5719496761706245,0.6739968733715476,0.21333333333333335,0.6153846153846154,0.9428571428571428,0.5647463295598578,0.0,0.14516129032258066,,,,credit-g,svm,43,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.5580952380952381,0.712,0.5431008224185196,0.6542187024063356,0.17333333333333334,0.5652173913043478,0.9428571428571428,0.5182539557428268,,,0.0,62.0,,credit-g,svm,43,clean,0.0,0.0,0.1,0.15,smote
0,0.5961904761904762,0.712,0.6006744165409531,0.6850119797675038,0.30666666666666664,0.5348837209302325,0.8857142857142857,0.5155738384478007,,,0.0,62.0,,credit-g,svm,43,clean,0.0,0.0,0.1,0.15,cwms_msbs
