deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,dataset,model,seed,method
109,0.5657059756742464,0.5772713643178411,0.14754098360655737,1.0,0.0,yeast,lr,47,oracle_deletion
109,0.7184822845055526,0.7399228881878724,0.4918032786885246,0.3577981651376147,0.045871559633027525,yeast,lr,47,crcc_p_l0
109,0.7184822845055526,0.7399228881878724,0.4918032786885246,0.3577981651376147,0.045871559633027525,yeast,lr,47,crcc_p_l025
109,0.7184822845055526,0.7399228881878724,0.4918032786885246,0.3577981651376147,0.045871559633027525,yeast,lr,47,crcc_p_l05
109,0.7184822845055526,0.7399228881878724,0.4918032786885246,0.3577981651376147,0.045871559633027525,yeast,lr,47,crcc_p_l10
109,0.7250661025912215,0.743843498273878,0.5081967213114754,0.30275229357798167,0.009174311926605505,yeast,lr,47,crcc_m
0,0.5459545214172395,0.544608824859487,0.09836065573770492,0.0,0.0,yeast,lr,61,no_cleaning
109,0.5459545214172395,0.544608824859487,0.09836065573770492,0.1559633027522936,0.1651376146788991,yeast,lr,61,random_deletion
109,0.6066895822316235,0.635725075528701,0.22950819672131148,0.7247706422018348,0.27522935779816515,yeast,lr,61,global_top_loss
109,0.7415917503966155,0.7480714906562365,0.5573770491803278,0.5045871559633027,0.009174311926605505,yeast,lr,61,class_proportional
109,0.6083024854574299,0.6387536514118792,0.22950819672131148,1.0,0.0,yeast,lr,61,oracle_deletion
109,0.7415917503966155,0.7480714906562365,0.5573770491803278,0.5045871559633027,0.009174311926605505,yeast,lr,61,crcc_p_l0
109,0.7415917503966155,0.7480714906562365,0.5573770491803278,0.5045871559633027,0.009174311926605505,yeast,lr,61,crcc_p_l025
109,0.7415917503966155,0.7480714906562365,0.5573770491803278,0.5045871559633027,0.009174311926605505,yeast,lr,61,crcc_p_l05
109,0.7415917503966155,0.7480714906562365,0.5573770491803278,0.5045871559633027,0.009174311926605505,yeast,lr,61,crcc_p_l10
109,0.7251983077736648,0.7343285226396387,0.5245901639344263,0.42201834862385323,0.0,yeast,lr,61,crcc_m
0,0.554151242728715,0.5583333333333333,0.11475409836065574,0.0,0.0,yeast,lr,83,no_cleaning
109,0.554151242728715,0.5583333333333333,0.11475409836065574,0.1651376146788991,0.08256880733944955,yeast,lr,83,random_deletion
109,0.5837123215230037,0.6041963015647227,0.18032786885245902,0.6513761467889908,0.3486238532110092,yeast,lr,83,global_top_loss
109,0.7382337387625595,0.7512571237009722,0.5409836065573771,0.42201834862385323,0.027522935779816515,yeast,lr,83,class_proportional
109,0.6099153886832364,0.6418365770775409,0.22950819672131148,1.0,0.0,yeast,lr,83,oracle_deletion
109,0.7382337387625595,0.7512571237009722,0.5409836065573771,0.42201834862385323,0.027522935779816515,yeast,lr,83,crcc_p_l0
109,0.7382337387625595,0.7512571237009722,0.5409836065573771,0.42201834862385323,0.027522935779816515,yeast,lr,83,crcc_p_l025
109,0.7382337387625595,0.7512571237009722,0.5409836065573771,0.42201834862385323,0.027522935779816515,yeast,lr,83,crcc_p_l05
109,0.7382337387625595,0.7512571237009722,0.5409836065573771,0.42201834862385323,0.027522935779816515,yeast,lr,83,crcc_p_l10
109,0.7464304600740348,0.7581721101171902,0.5573770491803278,0.3761467889908257,0.0,yeast,lr,83,crcc_m
0,0.6593601269169751,0.6889189886480908,0.36065573770491804,0.0,0.0,yeast,hgb,13,no_cleaning
109,0.6709148598625065,0.696282108710091,0.39344262295081966,0.07339449541284404,0.07339449541284404,yeast,hgb,13,random_deletion
109,0.6920148069804337,0.7320068295245601,0.4098360655737705,0.6605504587155964,0.3211009174311927,yeast,hgb,13,global_top_loss
109,0.7367530407191962,0.7383186276466909,0.5573770491803278,0.3669724770642202,0.01834862385321101,yeast,hgb,13,class_proportional
109,0.7297726070861978,0.765048423719127,0.4918032786885246,1.0,0.0,yeast,hgb,13,oracle_deletion
109,0.7367530407191962,0.7383186276466909,0.5573770491803278,0.3669724770642202,0.01834862385321101,yeast,hgb,13,crcc_p_l0
109,0.7367530407191962,0.7383186276466909,0.5573770491803278,0.3669724770642202,0.01834862385321101,yeast,hgb,13,crcc_p_l025
109,0.7367530407191962,0.7383186276466909,0.5573770491803278,0.3669724770642202,0.01834862385321101,yeast,hgb,13,crcc_p_l05
109,0.7367530407191962,0.7383186276466909,0.5573770491803278,0.3669724770642202,0.01834862385321101,yeast,hgb,13,crcc_p_l10
109,0.7237176097303015,0.7222506796958115,0.5409836065573771,0.26605504587155965,0.01834862385321101,yeast,hgb,13,crcc_m
0,0.6183765203595981,0.6430343849698689,0.2786885245901639,0.0,0.0,yeast,hgb,29,no_cleaning
109,0.6249603384452671,0.6496346736915354,0.29508196721311475,0.1559633027522936,0.09174311926605505,yeast,hgb,29,random_deletion
109,0.6263088313061872,0.6637462235649547,0.26229508196721313,0.6513761467889908,0.3302752293577982,yeast,hgb,29,global_top_loss
109,0.708804865150714,0.7201642641635937,0.4918032786885246,0.3486238532110092,0.045871559633027525,yeast,hgb,29,class_proportional
109,0.6788471708090957,0.721813224267212,0.3770491803278688,1.0,0.0,yeast,hgb,29,oracle_deletion
109,0.708804865150714,0.7201642641635937,0.4918032786885246,0.3486238532110092,0.045871559633027525,yeast,hgb,29,crcc_p_l0
109,0.708804865150714,0.7201642641635937,0.4918032786885246,0.3486238532110092,0.045871559633027525,yeast,hgb,29,crcc_p_l025
109,0.708804865150714,0.7201642641635937,0.4918032786885246,0.3486238532110092,0.045871559633027525,yeast,hgb,29,crcc_p_l05
109,0.708804865150714,0.7201642641635937,0.4918032786885246,0.3486238532110092,0.045871559633027525,yeast,hgb,29,crcc_p_l10
109,0.7122950819672131,0.7095208268086439,0.5245901639344263,0.26605504587155965,0.027522935779816515,yeast,hgb,29,crcc_m
0,0.6217345319936541,0.6438786301146995,0.29508196721311475,0.0,0.0,yeast,hgb,47,no_cleaning
109,0.6151507139079853,0.6373411534701857,0.2786885245901639,0.1743119266055046,0.10091743119266056,yeast,hgb,47,random_deletion
109,0.6346377578001058,0.6679652540142142,0.29508196721311475,0.6697247706422018,0.29357798165137616,yeast,hgb,47,global_top_loss
109,0.695637228979376,0.7118239355581127,0.45901639344262296,0.3119266055045872,0.06422018348623854,yeast,hgb,47,class_proportional
109,0.6741406663141195,0.7027663886139781,0.39344262295081966,1.0,0.0,yeast,hgb,47,oracle_deletion
109,0.695637228979376,0.7118239355581127,0.45901639344262296,0.3119266055045872,0.06422018348623854,yeast,hgb,47,crcc_p_l0
109,0.695637228979376,0.7118239355581127,0.45901639344262296,0.3119266055045872,0.06422018348623854,yeast,hgb,47,crcc_p_l025
109,0.695637228979376,0.7118239355581127,0.45901639344262296,0.3119266055045872,0.06422018348623854,yeast,hgb,47,crcc_p_l05
109,0.695637228979376,0.7118239355581127,0.45901639344262296,0.3119266055045872,0.06422018348623854,yeast,hgb,47,crcc_p_l10
109,0.6793759915388683,0.6890714046262152,0.4426229508196721,0.25688073394495414,0.01834862385321101,yeast,hgb,47,crcc_m
0,0.5872025383395029,0.6054310833806013,0.21311475409836064,0.0,0.0,yeast,hgb,61,no_cleaning
109,0.6593601269169751,0.6889189886480908,0.36065573770491804,0.1559633027522936,0.1651376146788991,yeast,hgb,61,random_deletion
109,0.6002379693283977,0.624113475177305,0.22950819672131148,0.6972477064220184,0.26605504587155965,yeast,hgb,61,global_top_loss
109,0.695637228979376,0.7118239355581127,0.45901639344262296,0.3302752293577982,0.027522935779816515,yeast,hgb,61,class_proportional
109,0.6233474352194606,0.6467362752823747,0.29508196721311475,1.0,0.0,yeast,hgb,61,oracle_deletion
109,0.695637228979376,0.7118239355581127,0.45901639344262296,0.3302752293577982,0.027522935779816515,yeast,hgb,61,crcc_p_l0
109,0.695637228979376,0.7118239355581127,0.45901639344262296,0.3302752293577982,0.027522935779816515,yeast,hgb,61,crcc_p_l025
109,0.695637228979376,0.7118239355581127,0.45901639344262296,0.3302752293577982,0.027522935779816515,yeast,hgb,61,crcc_p_l05
109,0.695637228979376,0.7118239355581127,0.45901639344262296,0.3302752293577982,0.027522935779816515,yeast,hgb,61,crcc_p_l10
109,0.6597567424643046,0.6683428316012963,0.4098360655737705,0.23853211009174313,0.01834862385321101,yeast,hgb,61,crcc_m
0,0.6037281861448969,0.6223732597846073,0.26229508196721313,0.0,0.0,yeast,hgb,83,no_cleaning
109,0.6053410893707033,0.6250476332488362,0.26229508196721313,0.1651376146788991,0.08256880733944955,yeast,hgb,83,random_deletion
109,0.5968799576943415,0.6217145015105741,0.21311475409836064,0.6330275229357798,0.3669724770642202,yeast,hgb,83,global_top_loss
109,0.705579058699101,0.7138922551503801,0.4918032786885246,0.4036697247706422,0.009174311926605505,yeast,hgb,83,class_proportional
109,0.6757535695399259,0.706078083407276,0.39344262295081966,1.0,0.0,yeast,hgb,83,oracle_deletion
109,0.705579058699101,0.7138922551503801,0.4918032786885246,0.4036697247706422,0.009174311926605505,yeast,hgb,83,crcc_p_l0
109,0.705579058699101,0.7138922551503801,0.4918032786885246,0.4036697247706422,0.009174311926605505,yeast,hgb,83,crcc_p_l025
109,0.705579058699101,0.7138922551503801,0.4918032786885246,0.4036697247706422,0.009174311926605505,yeast,hgb,83,crcc_p_l05
109,0.705579058699101,0.7138922551503801,0.4918032786885246,0.4036697247706422,0.009174311926605505,yeast,hgb,83,crcc_p_l10
109,0.6991274457958752,0.7017684887459807,0.4918032786885246,0.3119266055045872,0.009174311926605505,yeast,hgb,83,crcc_m
0,0.5789473684210527,0.5815691158156912,0.15789473684210525,0.0,0.0,ecoli,lr,13,no_cleaning
23,0.5789473684210527,0.5815691158156912,0.15789473684210525,0.043478260869565216,0.043478260869565216,ecoli,lr,13,random_deletion
23,0.6052631578947368,0.6221889055472264,0.21052631578947367,0.8260869565217391,0.17391304347826086,ecoli,lr,13,global_top_loss
23,0.7587044534412956,0.7787532923617209,0.5789473684210527,0.5652173913043478,0.0,ecoli,lr,13,class_proportional
23,0.7477732793522267,0.7824346597598304,0.5263157894736842,1.0,0.0,ecoli,lr,13,oracle_deletion
23,0.7587044534412956,0.7787532923617209,0.5789473684210527,0.5652173913043478,0.0,ecoli,lr,13,crcc_p_l0
23,0.7587044534412956,0.7787532923617209,0.5789473684210527,0.5652173913043478,0.0,ecoli,lr,13,crcc_p_l025
23,0.7587044534412956,0.7787532923617209,0.5789473684210527,0.5652173913043478,0.0,ecoli,lr,13,crcc_p_l05
23,0.7587044534412956,0.7787532923617209,0.5789473684210527,0.5652173913043478,0.0,ecoli,lr,13,crcc_p_l10
23,0.7663967611336033,0.7925925925925925,0.5789473684210527,0.43478260869565216,0.0,ecoli,lr,13,crcc_m
0,0.6578947368421053,0.6945454545454546,0.3157894736842105,0.0,0.0,ecoli,lr,29,no_cleaning
23,0.7894736842105263,0.8376811594202898,0.5789473684210527,0.13043478260869565,0.043478260869565216,ecoli,lr,29,random_deletion
23,0.6578947368421053,0.6945454545454546,0.3157894736842105,0.6086956521739131,0.391304347826087,ecoli,lr,29,global_top_loss
23,0.8331983805668016,0.8095238095238095,0.7894736842105263,0.391304347826087,0.0,ecoli,lr,29,class_proportional
20,0.8793522267206477,0.893939393939394,0.7894736842105263,1.0,0.0,ecoli,lr,29,oracle_deletion
23,0.8331983805668016,0.8095238095238095,0.7894736842105263,0.391304347826087,0.0,ecoli,lr,29,crcc_p_l0
23,0.8331983805668016,0.8095238095238095,0.7894736842105263,0.391304347826087,0.0,ecoli,lr,29,crcc_p_l025
23,0.8331983805668016,0.8095238095238095,0.7894736842105263,0.391304347826087,0.0,ecoli,lr,29,crcc_p_l05
23,0.8331983805668016,0.8095238095238095,0.7894736842105263,0.391304347826087,0.0,ecoli,lr,29,crcc_p_l10
23,0.8331983805668016,0.8095238095238095,0.7894736842105263,0.30434782608695654,0.0,ecoli,lr,29,crcc_m
0,0.7368421052631579,0.7857142857142858,0.47368421052631576,0.0,0.0,ecoli,lr,47,no_cleaning
23,0.763157894736842,0.8124534854874721,0.5263157894736842,0.13043478260869565,0.043478260869565216,ecoli,lr,47,random_deletion
23,0.7894736842105263,0.8376811594202898,0.5789473684210527,0.8695652173913043,0.13043478260869565,ecoli,lr,47,global_top_loss
23,0.905668016194332,0.9133484629667836,0.8421052631578947,0.43478260869565216,0.0,ecoli,lr,47,class_proportional
23,0.8947368421052632,0.9262510974539069,0.7894736842105263,1.0,0.0,ecoli,lr,47,oracle_deletion
23,0.905668016194332,0.9133484629667836,0.8421052631578947,0.43478260869565216,0.0,ecoli,lr,47,crcc_p_l0
23,0.905668016194332,0.9133484629667836,0.8421052631578947,0.43478260869565216,0.0,ecoli,lr,47,crcc_p_l025
23,0.905668016194332,0.9133484629667836,0.8421052631578947,0.43478260869565216,0.0,ecoli,lr,47,crcc_p_l05
23,0.905668016194332,0.9133484629667836,0.8421052631578947,0.43478260869565216,0.0,ecoli,lr,47,crcc_p_l10
23,0.8716599190283401,0.878687848153497,0.7894736842105263,0.391304347826087,0.0,ecoli,lr,47,crcc_m
0,0.6052631578947368,0.6221889055472264,0.21052631578947367,0.0,0.0,ecoli,lr,61,no_cleaning
23,0.5789473684210527,0.5815691158156912,0.15789473684210525,0.043478260869565216,0.08695652173913043,ecoli,lr,61,random_deletion
23,0.6578947368421053,0.6945454545454546,0.3157894736842105,0.8260869565217391,0.17391304347826086,ecoli,lr,61,global_top_loss
23,0.825506072874494,0.7968372093023256,0.7894736842105263,0.6521739130434783,0.0,ecoli,lr,61,class_proportional
23,0.834412955465587,0.868013468013468,0.6842105263157895,1.0,0.0,ecoli,lr,61,oracle_deletion
23,0.825506072874494,0.7968372093023256,0.7894736842105263,0.6521739130434783,0.0,ecoli,lr,61,crcc_p_l0
23,0.825506072874494,0.7968372093023256,0.7894736842105263,0.6521739130434783,0.0,ecoli,lr,61,crcc_p_l025
23,0.825506072874494,0.7968372093023256,0.7894736842105263,0.6521739130434783,0.0,ecoli,lr,61,crcc_p_l05
23,0.825506072874494,0.7968372093023256,0.7894736842105263,0.6521739130434783,0.0,ecoli,lr,61,crcc_p_l10
23,0.8331983805668016,0.8095238095238095,0.7894736842105263,0.5652173913043478,0.0,ecoli,lr,61,crcc_m
0,0.5975708502024292,0.611111111111111,0.21052631578947367,0.0,0.0,ecoli,lr,83,no_cleaning
23,0.5789473684210527,0.5815691158156912,0.15789473684210525,0.08695652173913043,0.30434782608695654,ecoli,lr,83,random_deletion
23,0.6052631578947368,0.6221889055472264,0.21052631578947367,0.6956521739130435,0.30434782608695654,ecoli,lr,83,global_top_loss
23,0.7850202429149797,0.8015037593984962,0.631578947368421,0.391304347826087,0.0,ecoli,lr,83,class_proportional
23,0.7291497975708502,0.7707764822624659,0.47368421052631576,1.0,0.0,ecoli,lr,83,oracle_deletion
23,0.7850202429149797,0.8015037593984962,0.631578947368421,0.391304347826087,0.0,ecoli,lr,83,crcc_p_l0
23,0.7850202429149797,0.8015037593984962,0.631578947368421,0.391304347826087,0.0,ecoli,lr,83,crcc_p_l025
23,0.7850202429149797,0.8015037593984962,0.631578947368421,0.391304347826087,0.0,ecoli,lr,83,crcc_p_l05
23,0.7850202429149797,0.8015037593984962,0.631578947368421,0.391304347826087,0.0,ecoli,lr,83,crcc_p_l10
23,0.8036437246963564,0.8093666185269239,0.6842105263157895,0.30434782608695654,0.0,ecoli,lr,83,crcc_m
0,0.668825910931174,0.7,0.3684210526315789,0.0,0.0,ecoli,hgb,13,no_cleaning
23,0.7214574898785425,0.7565217391304347,0.47368421052631576,0.043478260869565216,0.043478260869565216,ecoli,hgb,13,random_deletion
23,0.6874493927125507,0.7159420289855072,0.42105263157894735,0.7391304347826086,0.21739130434782608,ecoli,hgb,13,global_top_loss
23,0.6951417004048583,0.7290994790374596,0.42105263157894735,0.391304347826087,0.043478260869565216,ecoli,hgb,13,class_proportional
23,0.7214574898785425,0.7565217391304347,0.47368421052631576,1.0,0.0,ecoli,hgb,13,oracle_deletion
23,0.6951417004048583,0.7290994790374596,0.42105263157894735,0.391304347826087,0.043478260869565216,ecoli,hgb,13,crcc_p_l0
23,0.6951417004048583,0.7290994790374596,0.42105263157894735,0.391304347826087,0.043478260869565216,ecoli,hgb,13,crcc_p_l025
23,0.6951417004048583,0.7290994790374596,0.42105263157894735,0.391304347826087,0.043478260869565216,ecoli,hgb,13,crcc_p_l05
23,0.6951417004048583,0.7290994790374596,0.42105263157894735,0.391304347826087,0.043478260869565216,ecoli,hgb,13,crcc_p_l10
23,0.6194331983805668,0.6347826086956522,0.3157894736842105,0.30434782608695654,0.0,ecoli,hgb,13,crcc_m
0,0.645748987854251,0.6637626559924653,0.3684210526315789,0.0,0.0,ecoli,hgb,29,no_cleaning
23,0.8376518218623481,0.8440272333402105,0.7368421052631579,0.13043478260869565,0.043478260869565216,ecoli,hgb,29,random_deletion
23,0.8004048582995951,0.8303030303030303,0.631578947368421,0.6086956521739131,0.30434782608695654,ecoli,hgb,29,global_top_loss
23,0.8858299595141701,0.846041055718475,0.8947368421052632,0.34782608695652173,0.043478260869565216,ecoli,hgb,29,class_proportional
20,0.811336032388664,0.8232323232323232,0.6842105263157895,1.0,0.0,ecoli,hgb,29,oracle_deletion
23,0.8858299595141701,0.846041055718475,0.8947368421052632,0.34782608695652173,0.043478260869565216,ecoli,hgb,29,crcc_p_l0
23,0.8858299595141701,0.846041055718475,0.8947368421052632,0.34782608695652173,0.043478260869565216,ecoli,hgb,29,crcc_p_l025
23,0.8858299595141701,0.846041055718475,0.8947368421052632,0.34782608695652173,0.043478260869565216,ecoli,hgb,29,crcc_p_l05
23,0.8858299595141701,0.846041055718475,0.8947368421052632,0.34782608695652173,0.043478260869565216,ecoli,hgb,29,crcc_p_l10
23,0.8935222672064778,0.8593488372093023,0.8947368421052632,0.2608695652173913,0.043478260869565216,ecoli,hgb,29,crcc_m
0,0.6797570850202429,0.703319990581587,0.42105263157894735,0.0,0.0,ecoli,hgb,47,no_cleaning
23,0.6983805668016194,0.7171717171717171,0.47368421052631576,0.13043478260869565,0.043478260869565216,ecoli,hgb,47,random_deletion
23,0.8004048582995951,0.8303030303030303,0.631578947368421,0.7391304347826086,0.21739130434782608,ecoli,hgb,47,global_top_loss
23,0.754251012145749,0.7495527728085868,0.631578947368421,0.391304347826087,0.0,ecoli,hgb,47,class_proportional
23,0.8004048582995951,0.8303030303030303,0.631578947368421,1.0,0.0,ecoli,hgb,47,oracle_deletion
23,0.754251012145749,0.7495527728085868,0.631578947368421,0.391304347826087,0.0,ecoli,hgb,47,crcc_p_l0
23,0.754251012145749,0.7495527728085868,0.631578947368421,0.391304347826087,0.0,ecoli,hgb,47,crcc_p_l025
23,0.754251012145749,0.7495527728085868,0.631578947368421,0.391304347826087,0.0,ecoli,hgb,47,crcc_p_l05
23,0.754251012145749,0.7495527728085868,0.631578947368421,0.391304347826087,0.0,ecoli,hgb,47,crcc_p_l10
23,0.7388663967611335,0.7257537929710005,0.631578947368421,0.30434782608695654,0.0,ecoli,hgb,47,crcc_m
0,0.5218623481781377,0.5065734265734265,0.10526315789473684,0.0,0.0,ecoli,hgb,61,no_cleaning
23,0.5218623481781377,0.5065734265734265,0.10526315789473684,0.043478260869565216,0.08695652173913043,ecoli,hgb,61,random_deletion
23,0.5821862348178137,0.590465872156013,0.21052631578947367,0.6086956521739131,0.30434782608695654,ecoli,hgb,61,global_top_loss
23,0.6412955465587045,0.6464646464646464,0.42105263157894735,0.21739130434782608,0.043478260869565216,ecoli,hgb,61,class_proportional
23,0.6534412955465587,0.6753623188405797,0.3684210526315789,1.0,0.0,ecoli,hgb,61,oracle_deletion
23,0.6412955465587045,0.6464646464646464,0.42105263157894735,0.21739130434782608,0.043478260869565216,ecoli,hgb,61,crcc_p_l0
23,0.6412955465587045,0.6464646464646464,0.42105263157894735,0.21739130434782608,0.043478260869565216,ecoli,hgb,61,crcc_p_l025
23,0.6412955465587045,0.6464646464646464,0.42105263157894735,0.21739130434782608,0.043478260869565216,ecoli,hgb,61,crcc_p_l05
23,0.6412955465587045,0.6464646464646464,0.42105263157894735,0.21739130434782608,0.043478260869565216,ecoli,hgb,61,crcc_p_l10
23,0.5963562753036438,0.604040404040404,0.3157894736842105,0.17391304347826086,0.0,ecoli,hgb,61,crcc_m
0,0.8562753036437247,0.8497316636851521,0.7894736842105263,0.0,0.0,ecoli,hgb,83,no_cleaning
23,0.6611336032388664,0.6874224758124535,0.3684210526315789,0.08695652173913043,0.30434782608695654,ecoli,hgb,83,random_deletion
23,0.7927125506072874,0.8156277436347674,0.631578947368421,0.6956521739130435,0.2608695652173913,ecoli,hgb,83,global_top_loss
23,0.8748987854251011,0.8548108315728826,0.8421052631578947,0.30434782608695654,0.043478260869565216,ecoli,hgb,83,class_proportional
23,0.8979757085020244,0.8979757085020244,0.8421052631578947,1.0,0.0,ecoli,hgb,83,oracle_deletion
23,0.8748987854251011,0.8548108315728826,0.8421052631578947,0.30434782608695654,0.043478260869565216,ecoli,hgb,83,crcc_p_l0
23,0.8748987854251011,0.8548108315728826,0.8421052631578947,0.30434782608695654,0.043478260869565216,ecoli,hgb,83,crcc_p_l025
23,0.8748987854251011,0.8548108315728826,0.8421052631578947,0.30434782608695654,0.043478260869565216,ecoli,hgb,83,crcc_p_l05
23,0.8748987854251011,0.8548108315728826,0.8421052631578947,0.30434782608695654,0.043478260869565216,ecoli,hgb,83,crcc_p_l10
23,0.9089068825910931,0.8870750912233532,0.8947368421052632,0.2608695652173913,0.043478260869565216,ecoli,hgb,83,crcc_m
0,0.5088383838383839,0.43276772617720294,0.017676767676767676,0.0,0.0,phoneme,lr,13,no_cleaning
337,0.5050505050505051,0.42485664639443965,0.010101010101010102,0.09792284866468842,0.13056379821958458,phoneme,lr,13,random_deletion
337,0.5349833412660637,0.4952015732546706,0.09090909090909091,0.5727002967359051,0.42729970326409494,phoneme,lr,13,global_top_loss
337,0.6288156433444392,0.6391960214294296,0.3560606060606061,0.314540059347181,0.008902077151335312,phoneme,lr,13,class_proportional
337,0.5350454809878894,0.48640256783304153,0.07323232323232323,1.0,0.0,phoneme,lr,13,oracle_deletion
337,0.6288156433444392,0.6391960214294296,0.3560606060606061,0.314540059347181,0.008902077151335312,phoneme,lr,13,crcc_p_l0
337,0.6288156433444392,0.6391960214294296,0.3560606060606061,0.314540059347181,0.008902077151335312,phoneme,lr,13,crcc_p_l025
337,0.6288156433444392,0.6391960214294296,0.3560606060606061,0.314540059347181,0.008902077151335312,phoneme,lr,13,crcc_p_l05
337,0.6288156433444392,0.6391960214294296,0.3560606060606061,0.314540059347181,0.008902077151335312,phoneme,lr,13,crcc_p_l10
337,0.6433510497646624,0.6549650576954331,0.39141414141414144,0.24629080118694363,0.0,phoneme,lr,13,crcc_m
0,0.5012594458438288,0.41657506281407036,0.0025188916876574307,0.0,0.0,phoneme,lr,29,no_cleaning
337,0.5012594458438288,0.41657506281407036,0.0025188916876574307,0.12462908011869436,0.0771513353115727,phoneme,lr,29,random_deletion
337,0.5404197624743227,0.5040149349330584,0.10075566750629723,0.685459940652819,0.314540059347181,phoneme,lr,29,global_top_loss
337,0.6478409877012605,0.6597778532770665,0.4005037783375315,0.29376854599406527,0.011869436201780416,phoneme,lr,29,class_proportional
337,0.5329568197540252,0.4816579618307384,0.06801007556675064,1.0,0.0,phoneme,lr,29,oracle_deletion
337,0.6478409877012605,0.6597778532770665,0.4005037783375315,0.29376854599406527,0.011869436201780416,phoneme,lr,29,crcc_p_l0
337,0.6478409877012605,0.6597778532770665,0.4005037783375315,0.29376854599406527,0.011869436201780416,phoneme,lr,29,crcc_p_l025
337,0.6478409877012605,0.6597778532770665,0.4005037783375315,0.29376854599406527,0.011869436201780416,phoneme,lr,29,crcc_p_l05
337,0.6478409877012605,0.6597778532770665,0.4005037783375315,0.29376854599406527,0.011869436201780416,phoneme,lr,29,crcc_p_l10
337,0.6564538018366258,0.6678979521126247,0.4282115869017632,0.22255192878338279,0.002967359050445104,phoneme,lr,29,crcc_m
0,0.5,0.413882863340564,0.0,0.0,0.0,phoneme,lr,47,no_cleaning
337,0.5,0.413882863340564,0.0,0.12462908011869436,0.11275964391691394,phoneme,lr,47,random_deletion
337,0.5373688407289472,0.4931869887216226,0.08312342569269521,0.655786350148368,0.34421364985163205,phoneme,lr,47,global_top_loss
337,0.6263208339274116,0.636325778404607,0.3501259445843829,0.3056379821958457,0.02373887240356083,phoneme,lr,47,class_proportional
337,0.5214105793450882,0.45802084389040915,0.042821158690176324,1.0,0.0,phoneme,lr,47,oracle_deletion
337,0.6263208339274116,0.636325778404607,0.3501259445843829,0.3056379821958457,0.02373887240356083,phoneme,lr,47,crcc_p_l0
337,0.6263208339274116,0.636325778404607,0.3501259445843829,0.3056379821958457,0.02373887240356083,phoneme,lr,47,crcc_p_l025
337,0.6263208339274116,0.636325778404607,0.3501259445843829,0.3056379821958457,0.02373887240356083,phoneme,lr,47,crcc_p_l05
337,0.6263208339274116,0.636325778404607,0.3501259445843829,0.3056379821958457,0.02373887240356083,phoneme,lr,47,crcc_p_l10
337,0.6335725488332303,0.6436726628996495,0.380352644836272,0.2314540059347181,0.01483679525222552,phoneme,lr,47,crcc_m
0,0.5050377833753149,0.4245774091498763,0.010075566750629723,0.0,0.0,phoneme,lr,61,no_cleaning
337,0.5012594458438288,0.41657506281407036,0.0025188916876574307,0.12166172106824925,0.12166172106824925,phoneme,lr,61,random_deletion
337,0.5559476471861815,0.5272655499943956,0.12342569269521411,0.6261127596439169,0.37388724035608306,phoneme,lr,61,global_top_loss
337,0.6609674761972657,0.6724586974826514,0.43828715365239296,0.32047477744807124,0.008902077151335312,phoneme,lr,61,class_proportional
337,0.5376817219291437,0.492163053991011,0.08060453400503778,1.0,0.0,phoneme,lr,61,oracle_deletion
337,0.6609674761972657,0.6724586974826514,0.43828715365239296,0.32047477744807124,0.008902077151335312,phoneme,lr,61,crcc_p_l0
337,0.6609674761972657,0.6724586974826514,0.43828715365239296,0.32047477744807124,0.008902077151335312,phoneme,lr,61,crcc_p_l025
337,0.6609674761972657,0.6724586974826514,0.43828715365239296,0.32047477744807124,0.008902077151335312,phoneme,lr,61,crcc_p_l05
337,0.6609674761972657,0.6724586974826514,0.43828715365239296,0.32047477744807124,0.008902077151335312,phoneme,lr,61,crcc_p_l10
337,0.6736715090643135,0.6843817663817664,0.47103274559193953,0.2403560830860534,0.005934718100890208,phoneme,lr,61,crcc_m
0,0.5,0.4141370338248049,0.0,0.0,0.0,phoneme,lr,83,no_cleaning
337,0.5012626262626263,0.4168355945076141,0.0025252525252525255,0.14540059347181009,0.09198813056379822,phoneme,lr,83,random_deletion
337,0.5361230102067798,0.4937481076446659,0.08585858585858586,0.6913946587537092,0.3086053412462908,phoneme,lr,83,global_top_loss
337,0.6528055423343382,0.6657444894286999,0.40404040404040403,0.3026706231454006,0.005934718100890208,phoneme,lr,83,class_proportional
337,0.5138888888888888,0.4431490313843255,0.027777777777777776,1.0,0.0,phoneme,lr,83,oracle_deletion
337,0.6528055423343382,0.6657444894286999,0.40404040404040403,0.3026706231454006,0.005934718100890208,phoneme,lr,83,crcc_p_l0
337,0.6528055423343382,0.6657444894286999,0.40404040404040403,0.3026706231454006,0.005934718100890208,phoneme,lr,83,crcc_p_l025
337,0.6528055423343382,0.6657444894286999,0.40404040404040403,0.3026706231454006,0.005934718100890208,phoneme,lr,83,crcc_p_l05
337,0.6528055423343382,0.6657444894286999,0.40404040404040403,0.3026706231454006,0.005934718100890208,phoneme,lr,83,crcc_p_l10
337,0.6802752657464699,0.6942046297540261,0.4621212121212121,0.20474777448071216,0.002967359050445104,phoneme,lr,83,crcc_m
0,0.6711618805859644,0.692520172382175,0.37373737373737376,0.0,0.0,phoneme,hgb,13,no_cleaning
