deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,dataset,model,seed,method
566,0.8629456458211573,0.7153121603671054,0.8275862068965517,0.21908127208480566,0.0017667844522968198,sick,lr,47,crcc_p_l10
566,0.8646405610753944,0.7200572916826065,0.8275862068965517,0.1519434628975265,0.0017667844522968198,sick,lr,47,crcc_m
0,0.4994350282485876,0.4838533114395183,0.0,0.0,0.0,sick,lr,61,no_cleaning
566,0.50805571790376,0.5007849580138737,0.017241379310344827,0.10777385159010601,0.04770318021201413,sick,lr,61,random_deletion
566,,,,,,sick,lr,61,global_top_loss
566,0.8608318721994934,0.6915225105344867,0.8448275862068966,0.21201413427561838,0.0,sick,lr,61,class_proportional
312,0.6931911163062536,0.7433061123484286,0.39655172413793105,1.0,0.0,sick,lr,61,oracle_deletion
566,0.8608318721994934,0.6915225105344867,0.8448275862068966,0.21201413427561838,0.0,sick,lr,61,crcc_p_l0
566,0.8608318721994934,0.6915225105344867,0.8448275862068966,0.21201413427561838,0.0,sick,lr,61,crcc_p_l025
566,0.8608318721994934,0.6915225105344867,0.8448275862068966,0.21201413427561838,0.0,sick,lr,61,crcc_p_l05
566,0.8608318721994934,0.6915225105344867,0.8448275862068966,0.21201413427561838,0.0,sick,lr,61,crcc_p_l10
566,0.8619618157023183,0.6942829674015114,0.8448275862068966,0.13957597173144876,0.0,sick,lr,61,crcc_m
0,0.4994350282485876,0.4838533114395183,0.0,0.0,0.0,sick,lr,83,no_cleaning
566,0.50805571790376,0.5007849580138737,0.017241379310344827,0.12367491166077739,0.028268551236749116,sick,lr,83,random_deletion
566,,,,,,sick,lr,83,global_top_loss
566,0.900399376582895,0.7198415505411332,0.9137931034482759,0.21024734982332155,0.0035335689045936395,sick,lr,83,class_proportional
309,0.8080849405805572,0.860076245263206,0.6206896551724138,1.0,0.0,sick,lr,83,oracle_deletion
566,0.900399376582895,0.7198415505411332,0.9137931034482759,0.21024734982332155,0.0035335689045936395,sick,lr,83,crcc_p_l0
566,0.900399376582895,0.7198415505411332,0.9137931034482759,0.21024734982332155,0.0035335689045936395,sick,lr,83,crcc_p_l025
566,0.900399376582895,0.7198415505411332,0.9137931034482759,0.21024734982332155,0.0035335689045936395,sick,lr,83,crcc_p_l05
566,0.900399376582895,0.7198415505411332,0.9137931034482759,0.21024734982332155,0.0035335689045936395,sick,lr,83,crcc_p_l10
566,0.9032242353399571,0.7275196486361535,0.9137931034482759,0.14487632508833923,0.0,sick,lr,83,crcc_m
0,0.7529709721410481,0.795496050769301,0.5172413793103449,0.0,0.0,sick,hgb,13,no_cleaning
566,0.719053185271771,0.7681365405489688,0.4482758620689655,0.127208480565371,0.04946996466431095,sick,hgb,13,random_deletion
566,0.7477401129943503,0.8094891181242156,0.5,0.5865724381625441,0.1501766784452297,sick,hgb,13,global_top_loss
566,0.9027858951879992,0.7996732887951243,0.8620689655172413,0.23498233215547704,0.0017667844522968198,sick,hgb,13,class_proportional
348,0.8948568088836938,0.9256906904540512,0.7931034482758621,1.0,0.0,sick,hgb,13,oracle_deletion
566,0.9027858951879992,0.7996732887951243,0.8620689655172413,0.23498233215547704,0.0017667844522968198,sick,hgb,13,crcc_p_l0
566,0.9027858951879992,0.7996732887951243,0.8620689655172413,0.23498233215547704,0.0017667844522968198,sick,hgb,13,crcc_p_l025
566,0.9027858951879992,0.7996732887951243,0.8620689655172413,0.23498233215547704,0.0017667844522968198,sick,hgb,13,crcc_p_l05
566,0.9027858951879992,0.7996732887951243,0.8620689655172413,0.23498233215547704,0.0017667844522968198,sick,hgb,13,crcc_p_l10
566,0.9310539645431521,0.7931661655682996,0.9310344827586207,0.16431095406360424,0.0,sick,hgb,13,crcc_m
0,0.8461036430937074,0.8576159607022065,0.7068965517241379,0.0,0.0,sick,hgb,29,no_cleaning
566,0.8466686148451198,0.8612003552848624,0.7068965517241379,0.09717314487632508,0.045936395759717315,sick,hgb,29,random_deletion
566,0.8225014611338399,0.8537632683618085,0.6551724137931034,0.5300353356890459,0.15371024734982333,sick,hgb,29,global_top_loss
566,0.9550750048704462,0.8287585143618101,0.9655172413793104,0.21201413427561838,0.0,sick,hgb,29,class_proportional
309,0.9643872978764855,0.9719912082689794,0.9310344827586207,1.0,0.0,sick,hgb,29,oracle_deletion
566,0.9550750048704462,0.8287585143618101,0.9655172413793104,0.21201413427561838,0.0,sick,hgb,29,crcc_p_l0
566,0.9550750048704462,0.8287585143618101,0.9655172413793104,0.21201413427561838,0.0,sick,hgb,29,crcc_p_l025
566,0.9550750048704462,0.8287585143618101,0.9655172413793104,0.21201413427561838,0.0,sick,hgb,29,crcc_p_l05
566,0.9550750048704462,0.8287585143618101,0.9655172413793104,0.21201413427561838,0.0,sick,hgb,29,crcc_p_l10
566,0.9533800896162088,0.8216517231717568,0.9655172413793104,0.1413427561837456,0.0,sick,hgb,29,crcc_m
0,0.8058250535749074,0.8445331047217093,0.6206896551724138,0.0,0.0,sick,hgb,47,no_cleaning
566,0.7857588155075005,0.8134221010133419,0.5862068965517241,0.09540636042402827,0.04240282685512368,sick,hgb,47,random_deletion
566,0.7396843950905904,0.8054247716231171,0.4827586206896552,0.5388692579505301,0.1413427561837456,sick,hgb,47,global_top_loss
566,0.9166374439898695,0.7952297562342393,0.896551724137931,0.22084805653710246,0.0,sick,hgb,47,class_proportional
315,0.9224137931034483,0.9554144142724307,0.8448275862068966,1.0,0.0,sick,hgb,47,oracle_deletion
566,0.9166374439898695,0.7952297562342393,0.896551724137931,0.22084805653710246,0.0,sick,hgb,47,crcc_p_l0
566,0.9166374439898695,0.7952297562342393,0.896551724137931,0.22084805653710246,0.0,sick,hgb,47,crcc_p_l025
566,0.9166374439898695,0.7952297562342393,0.896551724137931,0.22084805653710246,0.0,sick,hgb,47,crcc_p_l05
566,0.9166374439898695,0.7952297562342393,0.896551724137931,0.22084805653710246,0.0,sick,hgb,47,crcc_p_l10
566,0.9229982466393922,0.790991083150052,0.9137931034482759,0.15371024734982333,0.0,sick,hgb,47,crcc_m
0,0.8075199688291448,0.8560818029200794,0.6206896551724138,0.0,0.0,sick,hgb,61,no_cleaning
566,0.7816578998636275,0.8353701117318435,0.5689655172413793,0.10777385159010601,0.04770318021201413,sick,hgb,61,random_deletion
566,0.8172706019871421,0.8708396110121901,0.6379310344827587,0.5424028268551236,0.15371024734982333,sick,hgb,61,global_top_loss
566,0.9251120202610559,0.830826192339256,0.896551724137931,0.21201413427561838,0.0,sick,hgb,61,class_proportional
312,0.8776154295733489,0.9142750193845084,0.7586206896551724,1.0,0.0,sick,hgb,61,oracle_deletion
566,0.9251120202610559,0.830826192339256,0.896551724137931,0.21201413427561838,0.0,sick,hgb,61,crcc_p_l0
566,0.9251120202610559,0.830826192339256,0.896551724137931,0.21201413427561838,0.0,sick,hgb,61,crcc_p_l025
566,0.9251120202610559,0.830826192339256,0.896551724137931,0.21201413427561838,0.0,sick,hgb,61,crcc_p_l05
566,0.9251120202610559,0.830826192339256,0.896551724137931,0.21201413427561838,0.0,sick,hgb,61,crcc_p_l10
566,0.9217221897525814,0.8158834125981294,0.896551724137931,0.13957597173144876,0.0,sick,hgb,61,crcc_m
0,0.8035651665692578,0.8300720797116812,0.6206896551724138,0.0,0.0,sick,hgb,83,no_cleaning
566,0.8357880381842977,0.8412835135242168,0.6896551724137931,0.12367491166077739,0.028268551236749116,sick,hgb,83,random_deletion
566,0.7994642509253848,0.8532786271199138,0.603448275862069,0.5265017667844523,0.15547703180212014,sick,hgb,83,global_top_loss
566,0.9286479641535165,0.8132505175983438,0.9137931034482759,0.20318021201413428,0.0035335689045936395,sick,hgb,83,class_proportional
309,0.9649522696278979,0.9764660667135848,0.9310344827586207,1.0,0.0,sick,hgb,83,oracle_deletion
566,0.9286479641535165,0.8132505175983438,0.9137931034482759,0.20318021201413428,0.0035335689045936395,sick,hgb,83,crcc_p_l0
566,0.9286479641535165,0.8132505175983438,0.9137931034482759,0.20318021201413428,0.0035335689045936395,sick,hgb,83,crcc_p_l025
566,0.9286479641535165,0.8132505175983438,0.9137931034482759,0.20318021201413428,0.0035335689045936395,sick,hgb,83,crcc_p_l05
566,0.9286479641535165,0.8132505175983438,0.9137931034482759,0.20318021201413428,0.0035335689045936395,sick,hgb,83,crcc_p_l10
566,0.9276641340346776,0.7808792582628873,0.9310344827586207,0.13780918727915195,0.0017667844522968198,sick,hgb,83,crcc_m
