deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,pr_auc,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
0,0.6396417910447761,0.7291666666666666,0.6437847866419295,0.6964672232529376,0.34328358208955223,0.7419354838709677,0.936,0.6468864795377273,,,0.0,44.0,,pima,lr,41,hidden_minority_low,0.1,0.05,0.1,0.15,smote
0,0.7078208955223881,0.71875,0.7,0.72265625,0.6716417910447762,0.5844155844155844,0.744,0.6189394840239929,,,0.0,44.0,,pima,lr,41,hidden_minority_low,0.1,0.05,0.1,0.15,iw_smote
0,0.6431044776119403,0.7291666666666666,0.6484507042253521,0.6993368544600939,0.3582089552238806,0.7272727272727273,0.928,0.6433464807424196,,,0.0,44.0,,pima,lr,41,hidden_minority_low,0.1,0.05,0.1,0.15,sw_framework
0,0.7003582089552238,0.7135416666666666,0.6935844238748803,0.7172072826896478,0.6567164179104478,0.5789473684210527,0.744,0.6347712113398473,,,0.0,44.0,,pima,lr,41,hidden_minority_low,0.1,0.05,0.1,0.15,cwms_msbs
0,0.6188656716417911,0.7291666666666666,0.6104260964570002,0.6753973518547421,0.2537313432835821,0.8947368421052632,0.984,0.7703824241290624,,,0.0,0.0,,pima,lr,43,hidden_minority_low,0.1,0.05,0.1,0.15,no_cleaning
44,0.731044776119403,0.7760416666666666,0.7405650001571191,0.7695459389959045,0.582089552238806,0.7222222222222222,0.88,0.7773364463103327,0.20454545454545456,0.06818181818181818,,,,pima,lr,43,hidden_minority_low,0.1,0.05,0.1,0.15,class_proportional
0,0.6665671641791044,0.7552083333333334,0.6758504256618413,0.7243005166612786,0.373134328358209,0.8333333333333334,0.96,0.7623520281196936,,,0.0,44.0,,pima,lr,43,hidden_minority_low,0.1,0.05,0.1,0.15,smote
0,0.7360597014925373,0.7239583333333334,0.7144701029770757,0.7301934561388741,0.7761194029850746,0.5777777777777777,0.696,0.7424326632959252,,,0.0,44.0,,pima,lr,43,hidden_minority_low,0.1,0.05,0.1,0.15,iw_smote
0,0.7148059701492537,0.7864583333333334,0.7312852022529441,0.7680672896398703,0.47761194029850745,0.8421052631578947,0.952,0.7511603928720603,,,0.0,44.0,,pima,lr,43,hidden_minority_low,0.1,0.05,0.1,0.15,sw_framework
0,0.8024477611940299,0.796875,0.7861487933742681,0.8006166999857204,0.8208955223880597,0.6707317073170732,0.784,0.7550725973358168,,,0.0,44.0,,pima,lr,43,hidden_minority_low,0.1,0.05,0.1,0.15,cwms_msbs
0,0.6114029850746269,0.7239583333333334,0.599606531575841,0.6670121811266313,0.23880597014925373,0.8888888888888888,0.984,0.6961881672453378,,,0.0,0.0,,pima,lr,47,hidden_minority_low,0.1,0.05,0.1,0.15,no_cleaning
44,0.7046567164179105,0.7552083333333334,0.7138417631203424,0.7467083531525818,0.5373134328358209,0.6923076923076923,0.872,0.6894772731170952,0.1590909090909091,0.06818181818181818,,,,pima,lr,47,hidden_minority_low,0.1,0.05,0.1,0.15,class_proportional
0,0.6327164179104477,0.7291666666666666,0.6337490829053558,0.6902207141110295,0.31343283582089554,0.7777777777777778,0.952,0.702603718821939,,,0.0,44.0,,pima,lr,47,hidden_minority_low,0.1,0.05,0.1,0.15,smote
0,0.717134328358209,0.7083333333333334,0.6977058029689609,0.7148279352226722,0.746268656716418,0.5617977528089888,0.688,0.735836852910573,,,0.0,44.0,,pima,lr,47,hidden_minority_low,0.1,0.05,0.1,0.15,iw_smote
