deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,pr_auc,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,lamda,budget,target_ratio
0,0.7262089552238806,0.7291666666666666,0.7141548327989007,0.7339431592609559,0.7164179104477612,0.5925925925925926,0.736,0.6951845871837179,,,0,44,,pima,lr,23,hidden_minority_medium,100,0.1,0.15
0,0.7315223880597015,0.7135416666666666,0.7058741609336268,0.7202198168212499,0.7910447761194029,0.5638297872340425,0.672,0.7642748467894429,,,0,44,,pima,lr,29,hidden_minority_medium,10,0.1,0.15
0,0.729134328358209,0.7239583333333334,0.7120787709023003,0.7297458124664007,0.746268656716418,0.5813953488372093,0.712,0.7756351691233099,,,0,44,,pima,lr,29,hidden_minority_medium,20,0.1,0.15
0,0.729134328358209,0.7239583333333334,0.7120787709023003,0.7297458124664007,0.746268656716418,0.5813953488372093,0.712,0.7735864062817833,,,0,44,,pima,lr,29,hidden_minority_medium,30,0.1,0.15
0,0.7285970149253731,0.71875,0.708502024291498,0.7250126518218624,0.7611940298507462,0.5730337078651685,0.696,0.7665568282653199,,,0,44,,pima,lr,29,hidden_minority_medium,50,0.1,0.15
0,0.7400597014925373,0.7291666666666666,0.7192982456140351,0.7351973684210527,0.7761194029850746,0.5842696629213483,0.704,0.7568935975792258,,,0,44,,pima,lr,29,hidden_minority_medium,100,0.1,0.15
0,0.6619701492537313,0.6770833333333334,0.6555555555555556,0.6815682870370371,0.6119402985074627,0.5324675324675324,0.712,0.5982135898516231,,,0,44,,pima,lr,31,hidden_minority_medium,10,0.1,0.15
0,0.6670447761194029,0.6927083333333334,0.6652383344661486,0.6942066969079072,0.582089552238806,0.5571428571428572,0.752,0.5920004606069218,,,0,44,,pima,lr,31,hidden_minority_medium,20,0.1,0.15
0,0.6785074626865671,0.703125,0.6765861875350927,0.704572571588995,0.5970149253731343,0.5714285714285714,0.76,0.6088455794371419,,,0,44,,pima,lr,31,hidden_minority_medium,30,0.1,0.15
0,0.6705074626865671,0.6927083333333334,0.6673616209073557,0.6950995326188029,0.5970149253731343,0.5555555555555556,0.744,0.6045915933002501,,,0,44,,pima,lr,31,hidden_minority_medium,50,0.1,0.15
