deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,method,noise_level,mn_to_maj,maj_to_min
0,0.8267206477732794,0.8525021949078139,0.6842105263157895,,,23,0,0.0,ecoli,lr,23,random_relabel,low,0.1,0.05
0,0.7368421052631579,0.7857142857142858,0.47368421052631576,,,0,0,,ecoli,lr,23,no_cleaning,medium,0.3,0.1
23,0.8902834008097166,0.8831246273106739,0.8421052631578947,0.43478260869565216,0.0,0,0,,ecoli,lr,23,class_proportional,medium,0.3,0.1
0,0.9307692307692308,0.8670652365043081,1.0,,,23,0,0.21739130434782608,ecoli,lr,23,balanced_oof_relabel,medium,0.3,0.1
0,0.8267206477732794,0.8525021949078139,0.6842105263157895,,,23,0,0.0,ecoli,lr,23,random_relabel,medium,0.3,0.1
0,0.5789473684210527,0.5815691158156912,0.15789473684210525,,,0,0,,ecoli,lr,23,no_cleaning,high,0.4,0.2
23,0.8825910931174089,0.86875,0.8421052631578947,0.5217391304347826,0.0,0,0,,ecoli,lr,23,class_proportional,high,0.4,0.2
0,0.8704453441295547,0.8203848895224519,0.8947368421052632,,,23,0,0.30434782608695654,ecoli,lr,23,balanced_oof_relabel,high,0.4,0.2
0,0.7368421052631579,0.7857142857142858,0.47368421052631576,,,23,0,0.08695652173913043,ecoli,lr,23,random_relabel,high,0.4,0.2
0,0.8870445344129555,0.9097744360902256,0.7894736842105263,,,0,0,,ecoli,lr,29,no_cleaning,low,0.1,0.05
23,0.8518218623481781,0.81524926686217,0.8421052631578947,0.17391304347826086,0.0,0,0,,ecoli,lr,29,class_proportional,low,0.1,0.05
0,0.8781376518218624,0.8330623306233063,0.8947368421052632,,,23,0,0.0,ecoli,lr,29,balanced_oof_relabel,low,0.1,0.05
0,0.8793522267206477,0.893939393939394,0.7894736842105263,,,23,0,0.0,ecoli,lr,29,random_relabel,low,0.1,0.05
0,0.6578947368421053,0.6945454545454546,0.3157894736842105,,,0,0,,ecoli,lr,29,no_cleaning,medium,0.3,0.1
23,0.8331983805668016,0.8095238095238095,0.7894736842105263,0.391304347826087,0.0,0,0,,ecoli,lr,29,class_proportional,medium,0.3,0.1
0,0.8441295546558705,0.802710027100271,0.8421052631578947,,,23,0,0.21739130434782608,ecoli,lr,29,balanced_oof_relabel,medium,0.3,0.1
0,0.834412955465587,0.868013468013468,0.6842105263157895,,,23,0,0.0,ecoli,lr,29,random_relabel,medium,0.3,0.1
0,0.571255060728745,0.5718140929535233,0.15789473684210525,,,0,0,,ecoli,lr,29,no_cleaning,high,0.4,0.2
23,0.7388663967611335,0.7257537929710005,0.631578947368421,0.4782608695652174,0.0,0,0,,ecoli,lr,29,class_proportional,high,0.4,0.2
0,0.7574898785425102,0.7343255813953489,0.6842105263157895,,,23,0,0.30434782608695654,ecoli,lr,29,balanced_oof_relabel,high,0.4,0.2
0,0.6117408906882591,0.6242053214033435,0.3157894736842105,,,23,0,0.13043478260869565,ecoli,lr,29,random_relabel,high,0.4,0.2
0,0.7817813765182187,0.8219919943489522,0.5789473684210527,,,0,0,,ecoli,lr,31,no_cleaning,low,0.1,0.05
23,0.9319838056680162,0.9319838056680162,0.8947368421052632,0.2608695652173913,0.0,0,0,,ecoli,lr,31,class_proportional,low,0.1,0.05
0,0.9121457489878542,0.8634146341463416,0.9473684210526315,,,23,0,0.08695652173913043,ecoli,lr,31,balanced_oof_relabel,low,0.1,0.05
0,0.8716599190283401,0.878687848153497,0.7894736842105263,,,23,0,0.08695652173913043,ecoli,lr,31,random_relabel,low,0.1,0.05
0,0.7105263157894737,0.7572892040977147,0.42105263157894735,,,0,0,,ecoli,lr,31,no_cleaning,medium,0.3,0.1
23,0.8979757085020244,0.8979757085020244,0.8421052631578947,0.4782608695652174,0.0,0,0,,ecoli,lr,31,class_proportional,medium,0.3,0.1
0,0.8967611336032388,0.8375241779497098,0.9473684210526315,,,23,0,0.2608695652173913,ecoli,lr,31,balanced_oof_relabel,medium,0.3,0.1
0,0.8080971659919028,0.8455882352941176,0.631578947368421,,,23,0,0.08695652173913043,ecoli,lr,31,random_relabel,medium,0.3,0.1
0,0.6842105263157895,0.7269772481040087,0.3684210526315789,,,0,0,,ecoli,lr,31,no_cleaning,high,0.4,0.2
23,0.7959514170040486,0.7959514170040486,0.6842105263157895,0.5217391304347826,0.0,0,0,,ecoli,lr,31,class_proportional,high,0.4,0.2
0,0.842914979757085,0.7543859649122806,0.9473684210526315,,,23,0,0.34782608695652173,ecoli,lr,31,balanced_oof_relabel,high,0.4,0.2
0,0.7927125506072874,0.8156277436347674,0.631578947368421,,,23,0,0.17391304347826086,ecoli,lr,31,random_relabel,high,0.4,0.2
0,0.8080971659919028,0.8455882352941176,0.631578947368421,,,0,0,,ecoli,lr,37,no_cleaning,low,0.1,0.05
23,0.8748987854251011,0.8548108315728826,0.8421052631578947,0.30434782608695654,0.0,0,0,,ecoli,lr,37,class_proportional,low,0.1,0.05
0,0.8659919028340081,0.7888386123680242,0.9473684210526315,,,23,0,0.13043478260869565,ecoli,lr,37,balanced_oof_relabel,low,0.1,0.05
0,0.7927125506072874,0.8156277436347674,0.631578947368421,,,23,0,0.0,ecoli,lr,37,random_relabel,low,0.1,0.05
0,0.7554655870445344,0.7971014492753623,0.5263157894736842,,,0,0,,ecoli,lr,37,no_cleaning,medium,0.3,0.1
23,0.8748987854251011,0.8548108315728826,0.8421052631578947,0.5217391304347826,0.0,0,0,,ecoli,lr,37,class_proportional,medium,0.3,0.1
0,0.8813765182186235,0.8127250900360145,0.9473684210526315,,,23,0,0.30434782608695654,ecoli,lr,37,balanced_oof_relabel,medium,0.3,0.1
0,0.7587044534412956,0.7787532923617209,0.5789473684210527,,,23,0,0.0,ecoli,lr,37,random_relabel,medium,0.3,0.1
0,0.6842105263157895,0.7269772481040087,0.3684210526315789,,,0,0,,ecoli,lr,37,no_cleaning,high,0.4,0.2
23,0.862753036437247,0.8079831193951117,0.8947368421052632,0.7391304347826086,0.0,0,0,,ecoli,lr,37,class_proportional,high,0.4,0.2
0,0.8846153846153846,0.793273174733388,1.0,,,23,0,0.4782608695652174,ecoli,lr,37,balanced_oof_relabel,high,0.4,0.2
0,0.8453441295546559,0.8585858585858586,0.7368421052631579,,,23,0,0.043478260869565216,ecoli,lr,37,random_relabel,high,0.4,0.2
0,0.7214574898785425,0.7565217391304347,0.47368421052631576,,,0,0,,ecoli,lr,41,no_cleaning,low,0.1,0.05
23,0.754251012145749,0.7495527728085868,0.631578947368421,0.30434782608695654,0.0,0,0,,ecoli,lr,41,class_proportional,low,0.1,0.05
0,0.7947368421052632,0.7489010022859153,0.7894736842105263,,,23,0,0.13043478260869565,ecoli,lr,41,balanced_oof_relabel,low,0.1,0.05
0,0.774089068825911,0.8069852941176471,0.5789473684210527,,,23,0,0.0,ecoli,lr,41,random_relabel,low,0.1,0.05
0,0.6842105263157895,0.7269772481040087,0.3684210526315789,,,0,0,,ecoli,lr,41,no_cleaning,medium,0.3,0.1
23,0.8036437246963564,0.8093666185269239,0.6842105263157895,0.391304347826087,0.043478260869565216,0,0,,ecoli,lr,41,class_proportional,medium,0.3,0.1
0,0.791497975708502,0.7655813953488373,0.7368421052631579,,,23,0,0.30434782608695654,ecoli,lr,41,balanced_oof_relabel,medium,0.3,0.1
0,0.7817813765182187,0.8219919943489522,0.5789473684210527,,,23,0,0.0,ecoli,lr,41,random_relabel,medium,0.3,0.1
0,0.6238866396761134,0.6475524475524476,0.2631578947368421,,,0,0,,ecoli,lr,41,no_cleaning,high,0.4,0.2
23,0.8145748987854251,0.803125,0.7368421052631579,0.4782608695652174,0.043478260869565216,0,0,,ecoli,lr,41,class_proportional,high,0.4,0.2
0,0.8441295546558705,0.802710027100271,0.8421052631578947,,,23,0,0.30434782608695654,ecoli,lr,41,balanced_oof_relabel,high,0.4,0.2
0,0.7619433198380567,0.7619433198380567,0.631578947368421,,,23,0,0.0,ecoli,lr,41,random_relabel,high,0.4,0.2
0,0.7894736842105263,0.8376811594202898,0.5789473684210527,,,0,0,,ecoli,lr,43,no_cleaning,low,0.1,0.05
23,0.8639676113360324,0.8639676113360324,0.7894736842105263,0.30434782608695654,0.0,0,0,,ecoli,lr,43,class_proportional,low,0.1,0.05
0,0.8935222672064778,0.8593488372093023,0.8947368421052632,,,23,0,0.17391304347826086,ecoli,lr,43,balanced_oof_relabel,low,0.1,0.05
0,0.8607287449392713,0.8893766461808603,0.7368421052631579,,,23,0,0.0,ecoli,lr,43,random_relabel,low,0.1,0.05
0,0.6842105263157895,0.7269772481040087,0.3684210526315789,,,0,0,,ecoli,lr,43,no_cleaning,medium,0.3,0.1
23,0.905668016194332,0.9133484629667836,0.8421052631578947,0.4782608695652174,0.0,0,0,,ecoli,lr,43,class_proportional,medium,0.3,0.1
0,0.9198380566801619,0.8768328445747801,0.9473684210526315,,,23,0,0.391304347826087,ecoli,lr,43,balanced_oof_relabel,medium,0.3,0.1
0,0.834412955465587,0.868013468013468,0.6842105263157895,,,23,0,0.08695652173913043,ecoli,lr,43,random_relabel,medium,0.3,0.1
0,0.5263157894736842,0.4891891891891892,0.05263157894736842,,,0,0,,ecoli,lr,43,no_cleaning,high,0.4,0.2
23,0.8376518218623481,0.8440272333402105,0.7368421052631579,0.5652173913043478,0.0,0,0,,ecoli,lr,43,class_proportional,high,0.4,0.2
0,0.8210526315789474,0.7666666666666666,0.8421052631578947,,,23,0,0.30434782608695654,ecoli,lr,43,balanced_oof_relabel,high,0.4,0.2
0,0.6765182186234818,0.7131599684791174,0.3684210526315789,,,23,0,0.08695652173913043,ecoli,lr,43,random_relabel,high,0.4,0.2
0,0.8607287449392713,0.8893766461808603,0.7368421052631579,,,0,0,,ecoli,lr,47,no_cleaning,low,0.1,0.05
23,0.8825910931174089,0.86875,0.8421052631578947,0.2608695652173913,0.0,0,0,,ecoli,lr,47,class_proportional,low,0.1,0.05
0,0.8781376518218624,0.8330623306233063,0.8947368421052632,,,23,0,0.08695652173913043,ecoli,lr,47,balanced_oof_relabel,low,0.1,0.05
0,0.8793522267206477,0.893939393939394,0.7894736842105263,,,23,0,0.0,ecoli,lr,47,random_relabel,low,0.1,0.05
0,0.7368421052631579,0.7857142857142858,0.47368421052631576,,,0,0,,ecoli,lr,47,no_cleaning,medium,0.3,0.1
23,0.905668016194332,0.9133484629667836,0.8421052631578947,0.43478260869565216,0.0,0,0,,ecoli,lr,47,class_proportional,medium,0.3,0.1
0,0.8518218623481781,0.81524926686217,0.8421052631578947,,,23,0,0.30434782608695654,ecoli,lr,47,balanced_oof_relabel,medium,0.3,0.1
0,0.8080971659919028,0.8455882352941176,0.631578947368421,,,23,0,0.043478260869565216,ecoli,lr,47,random_relabel,medium,0.3,0.1
0,0.7105263157894737,0.7572892040977147,0.42105263157894735,,,0,0,,ecoli,lr,47,no_cleaning,high,0.4,0.2
23,0.7991902834008098,0.7777777777777777,0.7368421052631579,0.5652173913043478,0.0,0,0,,ecoli,lr,47,class_proportional,high,0.4,0.2
0,0.7870445344129555,0.7375,0.7894736842105263,,,23,0,0.30434782608695654,ecoli,lr,47,balanced_oof_relabel,high,0.4,0.2
0,0.834412955465587,0.868013468013468,0.6842105263157895,,,23,0,0.0,ecoli,lr,47,random_relabel,high,0.4,0.2
0,0.8453441295546559,0.8585858585858586,0.7368421052631579,,,0,0,,ecoli,lr,53,no_cleaning,low,0.1,0.05
23,0.8748987854251011,0.8548108315728826,0.8421052631578947,0.21739130434782608,0.043478260869565216,0,0,,ecoli,lr,53,class_proportional,low,0.1,0.05
0,0.8595141700404858,0.8280930232558139,0.8421052631578947,,,23,0,0.043478260869565216,ecoli,lr,53,balanced_oof_relabel,low,0.1,0.05
0,0.905668016194332,0.9133484629667836,0.8421052631578947,,,23,0,0.0,ecoli,lr,53,random_relabel,low,0.1,0.05
0,0.8004048582995951,0.8303030303030303,0.631578947368421,,,0,0,,ecoli,lr,53,no_cleaning,medium,0.3,0.1
23,0.9089068825910931,0.8870750912233532,0.8947368421052632,0.34782608695652173,0.043478260869565216,0,0,,ecoli,lr,53,class_proportional,medium,0.3,0.1
0,0.8672064777327935,0.8412698412698412,0.8421052631578947,,,23,0,0.2608695652173913,ecoli,lr,53,balanced_oof_relabel,medium,0.3,0.1
0,0.7477732793522267,0.7824346597598304,0.5263157894736842,,,23,0,0.0,ecoli,lr,53,random_relabel,medium,0.3,0.1
0,0.8267206477732794,0.8525021949078139,0.6842105263157895,,,0,0,,ecoli,lr,53,no_cleaning,high,0.4,0.2
23,0.8858299595141701,0.846041055718475,0.8947368421052632,0.5217391304347826,0.043478260869565216,0,0,,ecoli,lr,53,class_proportional,high,0.4,0.2
0,0.9044534412955465,0.8503207412687099,0.9473684210526315,,,23,0,0.30434782608695654,ecoli,lr,53,balanced_oof_relabel,high,0.4,0.2
0,0.8530364372469635,0.8736842105263158,0.7368421052631579,,,23,0,0.08695652173913043,ecoli,lr,53,random_relabel,high,0.4,0.2
0,0.8453441295546559,0.8585858585858586,0.7368421052631579,,,0,0,,ecoli,lr,59,no_cleaning,low,0.1,0.05
23,0.8441295546558705,0.802710027100271,0.8421052631578947,0.30434782608695654,0.0,0,0,,ecoli,lr,59,class_proportional,low,0.1,0.05
0,0.8550607287449392,0.7958333333333334,0.8947368421052632,,,23,0,0.13043478260869565,ecoli,lr,59,balanced_oof_relabel,low,0.1,0.05
0,0.8376518218623481,0.8440272333402105,0.7368421052631579,,,23,0,0.043478260869565216,ecoli,lr,59,random_relabel,low,0.1,0.05
0,0.5789473684210527,0.5815691158156912,0.15789473684210525,,,0,0,,ecoli,lr,59,no_cleaning,medium,0.3,0.1
23,0.7959514170040486,0.7959514170040486,0.6842105263157895,0.5217391304347826,0.0,0,0,,ecoli,lr,59,class_proportional,medium,0.3,0.1
0,0.8441295546558705,0.802710027100271,0.8421052631578947,,,23,0,0.34782608695652173,ecoli,lr,59,balanced_oof_relabel,medium,0.3,0.1
0,0.6161943319838057,0.6359696641386783,0.2631578947368421,,,23,0,0.043478260869565216,ecoli,lr,59,random_relabel,medium,0.3,0.1
0,0.5,0.436241610738255,0.0,,,0,0,,ecoli,lr,59,no_cleaning,high,0.4,0.2
23,0.6720647773279352,0.6911764705882353,0.42105263157894735,0.6521739130434783,0.0,0,0,,ecoli,lr,59,class_proportional,high,0.4,0.2
0,0.8101214574898785,0.7723577235772358,0.7894736842105263,,,23,0,0.4782608695652174,ecoli,lr,59,balanced_oof_relabel,high,0.4,0.2
0,0.6842105263157895,0.7269772481040087,0.3684210526315789,,,23,0,0.21739130434782608,ecoli,lr,59,random_relabel,high,0.4,0.2
0,0.8639676113360324,0.8639676113360324,0.7894736842105263,,,0,0,,ecoli,lr,61,no_cleaning,low,0.1,0.05
23,0.8550607287449392,0.7958333333333334,0.8947368421052632,0.2608695652173913,0.0,0,0,,ecoli,lr,61,class_proportional,low,0.1,0.05
0,0.8736842105263158,0.800677966101695,0.9473684210526315,,,23,0,0.043478260869565216,ecoli,lr,61,balanced_oof_relabel,low,0.1,0.05
0,0.8748987854251011,0.8548108315728826,0.8421052631578947,,,23,0,0.043478260869565216,ecoli,lr,61,random_relabel,low,0.1,0.05
0,0.6052631578947368,0.6221889055472264,0.21052631578947367,,,0,0,,ecoli,lr,61,no_cleaning,medium,0.3,0.1
23,0.825506072874494,0.7968372093023256,0.7894736842105263,0.6521739130434783,0.0,0,0,,ecoli,lr,61,class_proportional,medium,0.3,0.1
0,0.8396761133603239,0.7722033898305085,0.8947368421052632,,,23,0,0.4782608695652174,ecoli,lr,61,balanced_oof_relabel,medium,0.3,0.1
0,0.5526315789473684,0.5374149659863945,0.10526315789473684,,,23,0,0.043478260869565216,ecoli,lr,61,random_relabel,medium,0.3,0.1
0,0.5263157894736842,0.4891891891891892,0.05263157894736842,,,0,0,,ecoli,lr,61,no_cleaning,high,0.4,0.2
23,0.825506072874494,0.7968372093023256,0.7894736842105263,0.6956521739130435,0.0,0,0,,ecoli,lr,61,class_proportional,high,0.4,0.2
0,0.8396761133603239,0.7722033898305085,0.8947368421052632,,,23,0,0.5217391304347826,ecoli,lr,61,balanced_oof_relabel,high,0.4,0.2
0,0.6842105263157895,0.7269772481040087,0.3684210526315789,,,23,0,0.13043478260869565,ecoli,lr,61,random_relabel,high,0.4,0.2
0,0.7894736842105263,0.8376811594202898,0.5789473684210527,,,0,0,,ecoli,lr,67,no_cleaning,low,0.1,0.05
23,0.8036437246963564,0.8093666185269239,0.6842105263157895,0.30434782608695654,0.0,0,0,,ecoli,lr,67,class_proportional,low,0.1,0.05
0,0.7838056680161943,0.7536656891495601,0.7368421052631579,,,23,0,0.17391304347826086,ecoli,lr,67,balanced_oof_relabel,low,0.1,0.05
0,0.774089068825911,0.8069852941176471,0.5789473684210527,,,23,0,0.0,ecoli,lr,67,random_relabel,low,0.1,0.05
0,0.6578947368421053,0.6945454545454546,0.3157894736842105,,,0,0,,ecoli,lr,67,no_cleaning,medium,0.3,0.1
23,0.7850202429149797,0.8015037593984962,0.631578947368421,0.5652173913043478,0.0,0,0,,ecoli,lr,67,class_proportional,medium,0.3,0.1
0,0.7805668016194331,0.7703125,0.6842105263157895,,,23,0,0.43478260869565216,ecoli,lr,67,balanced_oof_relabel,medium,0.3,0.1
0,0.6502024291497976,0.6814734561213435,0.3157894736842105,,,23,0,0.043478260869565216,ecoli,lr,67,random_relabel,medium,0.3,0.1
0,0.5975708502024292,0.611111111111111,0.21052631578947367,,,0,0,,ecoli,lr,67,no_cleaning,high,0.4,0.2
23,0.774089068825911,0.8069852941176471,0.5789473684210527,0.6521739130434783,0.0,0,0,,ecoli,lr,67,class_proportional,high,0.4,0.2
0,0.7773279352226721,0.7878787878787878,0.631578947368421,,,23,0,0.43478260869565216,ecoli,lr,67,balanced_oof_relabel,high,0.4,0.2
0,0.6238866396761134,0.6475524475524476,0.2631578947368421,,,23,0,0.0,ecoli,lr,67,random_relabel,high,0.4,0.2
0,0.8793522267206477,0.893939393939394,0.7894736842105263,,,0,0,,ecoli,lr,71,no_cleaning,low,0.1,0.05
23,0.8748987854251011,0.8548108315728826,0.8421052631578947,0.30434782608695654,0.0,0,0,,ecoli,lr,71,class_proportional,low,0.1,0.05
0,0.8781376518218624,0.8330623306233063,0.8947368421052632,,,23,0,0.13043478260869565,ecoli,lr,71,balanced_oof_relabel,low,0.1,0.05
0,0.8870445344129555,0.9097744360902256,0.7894736842105263,,,23,0,0.0,ecoli,lr,71,random_relabel,low,0.1,0.05
0,0.763157894736842,0.8124534854874721,0.5263157894736842,,,0,0,,ecoli,lr,71,no_cleaning,medium,0.3,0.1
23,0.8979757085020244,0.8979757085020244,0.8421052631578947,0.4782608695652174,0.0,0,0,,ecoli,lr,71,class_proportional,medium,0.3,0.1
0,0.9012145748987854,0.873015873015873,0.8947368421052632,,,23,0,0.30434782608695654,ecoli,lr,71,balanced_oof_relabel,medium,0.3,0.1
0,0.8080971659919028,0.8455882352941176,0.631578947368421,,,23,0,0.0,ecoli,lr,71,random_relabel,medium,0.3,0.1
0,0.6238866396761134,0.6475524475524476,0.2631578947368421,,,0,0,,ecoli,lr,71,no_cleaning,high,0.4,0.2
23,0.8453441295546559,0.8585858585858586,0.7368421052631579,0.6521739130434783,0.0,0,0,,ecoli,lr,71,class_proportional,high,0.4,0.2
0,0.8672064777327935,0.8412698412698412,0.8421052631578947,,,23,0,0.4782608695652174,ecoli,lr,71,balanced_oof_relabel,high,0.4,0.2
0,0.7214574898785425,0.7565217391304347,0.47368421052631576,,,23,0,0.043478260869565216,ecoli,lr,71,random_relabel,high,0.4,0.2
0,0.8157894736842105,0.8615493289380739,0.631578947368421,,,0,0,,ecoli,lr,73,no_cleaning,low,0.1,0.05
23,0.8376518218623481,0.8440272333402105,0.7368421052631579,0.2608695652173913,0.0,0,0,,ecoli,lr,73,class_proportional,low,0.1,0.05
0,0.8639676113360324,0.8639676113360324,0.7894736842105263,,,23,0,0.08695652173913043,ecoli,lr,73,balanced_oof_relabel,low,0.1,0.05
0,0.8267206477732794,0.8525021949078139,0.6842105263157895,,,23,0,0.0,ecoli,lr,73,random_relabel,low,0.1,0.05
0,0.631578947368421,0.6597222222222222,0.2631578947368421,,,0,0,,ecoli,lr,73,no_cleaning,medium,0.3,0.1
23,0.8267206477732794,0.8525021949078139,0.6842105263157895,0.5652173913043478,0.0,0,0,,ecoli,lr,73,class_proportional,medium,0.3,0.1
0,0.8299595141700404,0.8299595141700404,0.7368421052631579,,,23,0,0.391304347826087,ecoli,lr,73,balanced_oof_relabel,medium,0.3,0.1
0,0.702834008097166,0.7428571428571429,0.42105263157894735,,,23,0,0.08695652173913043,ecoli,lr,73,random_relabel,medium,0.3,0.1
0,0.5,0.436241610738255,0.0,,,0,0,,ecoli,lr,73,no_cleaning,high,0.4,0.2
23,0.7817813765182187,0.8219919943489522,0.5789473684210527,0.6956521739130435,0.0,0,0,,ecoli,lr,73,class_proportional,high,0.4,0.2
0,0.8299595141700404,0.8299595141700404,0.7368421052631579,,,23,0,0.5217391304347826,ecoli,lr,73,balanced_oof_relabel,high,0.4,0.2
0,0.5481781376518219,0.5449620801733478,0.15789473684210525,,,23,0,0.17391304347826086,ecoli,lr,73,random_relabel,high,0.4,0.2
0,0.8157894736842105,0.8615493289380739,0.631578947368421,,,0,0,,ecoli,lr,79,no_cleaning,low,0.1,0.05
23,0.8485829959514171,0.8359375,0.7894736842105263,0.391304347826087,0.0,0,0,,ecoli,lr,79,class_proportional,low,0.1,0.05
0,0.862753036437247,0.8079831193951117,0.8947368421052632,,,23,0,0.17391304347826086,ecoli,lr,79,balanced_oof_relabel,low,0.1,0.05
0,0.834412955465587,0.868013468013468,0.6842105263157895,,,23,0,0.08695652173913043,ecoli,lr,79,random_relabel,low,0.1,0.05
0,0.7817813765182187,0.8219919943489522,0.5789473684210527,,,0,0,,ecoli,lr,79,no_cleaning,medium,0.3,0.1
23,0.811336032388664,0.8232323232323232,0.6842105263157895,0.5217391304347826,0.0,0,0,,ecoli,lr,79,class_proportional,medium,0.3,0.1
0,0.8441295546558705,0.802710027100271,0.8421052631578947,,,23,0,0.391304347826087,ecoli,lr,79,balanced_oof_relabel,medium,0.3,0.1
0,0.8267206477732794,0.8525021949078139,0.6842105263157895,,,23,0,0.08695652173913043,ecoli,lr,79,random_relabel,medium,0.3,0.1
0,0.6842105263157895,0.7269772481040087,0.3684210526315789,,,0,0,,ecoli,lr,79,no_cleaning,high,0.4,0.2
23,0.7850202429149797,0.8015037593984962,0.631578947368421,0.6521739130434783,0.0,0,0,,ecoli,lr,79,class_proportional,high,0.4,0.2
0,0.825506072874494,0.7968372093023256,0.7894736842105263,,,23,0,0.391304347826087,ecoli,lr,79,balanced_oof_relabel,high,0.4,0.2
0,0.834412955465587,0.868013468013468,0.6842105263157895,,,23,0,0.17391304347826086,ecoli,lr,79,random_relabel,high,0.4,0.2
0,0.6765182186234818,0.7131599684791174,0.3684210526315789,,,0,0,,ecoli,lr,83,no_cleaning,low,0.1,0.05
23,0.8036437246963564,0.8093666185269239,0.6842105263157895,0.30434782608695654,0.0,0,0,,ecoli,lr,83,class_proportional,low,0.1,0.05
0,0.8485829959514171,0.8359375,0.7894736842105263,,,23,0,0.13043478260869565,ecoli,lr,83,balanced_oof_relabel,low,0.1,0.05
0,0.8080971659919028,0.8455882352941176,0.631578947368421,,,23,0,0.0,ecoli,lr,83,random_relabel,low,0.1,0.05
0,0.5975708502024292,0.611111111111111,0.21052631578947367,,,0,0,,ecoli,lr,83,no_cleaning,medium,0.3,0.1
23,0.7850202429149797,0.8015037593984962,0.631578947368421,0.391304347826087,0.0,0,0,,ecoli,lr,83,class_proportional,medium,0.3,0.1
0,0.8748987854251011,0.8548108315728826,0.8421052631578947,,,23,0,0.21739130434782608,ecoli,lr,83,balanced_oof_relabel,medium,0.3,0.1
0,0.7477732793522267,0.7824346597598304,0.5263157894736842,,,23,0,0.13043478260869565,ecoli,lr,83,random_relabel,medium,0.3,0.1
0,0.537246963562753,0.52143928035982,0.10526315789473684,,,0,0,,ecoli,lr,83,no_cleaning,high,0.4,0.2
23,0.8485829959514171,0.8359375,0.7894736842105263,0.5652173913043478,0.0,0,0,,ecoli,lr,83,class_proportional,high,0.4,0.2
0,0.8595141700404858,0.8280930232558139,0.8421052631578947,,,23,0,0.34782608695652173,ecoli,lr,83,balanced_oof_relabel,high,0.4,0.2
0,0.7663967611336033,0.7925925925925925,0.5789473684210527,,,23,0,0.08695652173913043,ecoli,lr,83,random_relabel,high,0.4,0.2
0,0.7105263157894737,0.7572892040977147,0.42105263157894735,,,0,0,,ecoli,lr,89,no_cleaning,low,0.1,0.05
23,0.834412955465587,0.868013468013468,0.6842105263157895,0.34782608695652173,0.0,0,0,,ecoli,lr,89,class_proportional,low,0.1,0.05
0,0.9089068825910931,0.8870750912233532,0.8947368421052632,,,23,0,0.17391304347826086,ecoli,lr,89,balanced_oof_relabel,low,0.1,0.05
0,0.7927125506072874,0.8156277436347674,0.631578947368421,,,23,0,0.043478260869565216,ecoli,lr,89,random_relabel,low,0.1,0.05
0,0.5263157894736842,0.4891891891891892,0.05263157894736842,,,0,0,,ecoli,lr,89,no_cleaning,medium,0.3,0.1
23,0.6765182186234818,0.7131599684791174,0.3684210526315789,0.43478260869565216,0.043478260869565216,0,0,,ecoli,lr,89,class_proportional,medium,0.3,0.1
0,0.6983805668016194,0.7171717171717171,0.47368421052631576,,,23,0,0.30434782608695654,ecoli,lr,89,balanced_oof_relabel,medium,0.3,0.1
0,0.5975708502024292,0.611111111111111,0.21052631578947367,,,23,0,0.13043478260869565,ecoli,lr,89,random_relabel,medium,0.3,0.1
0,0.5449392712550607,0.5292652552926526,0.10526315789473684,,,0,0,,ecoli,lr,89,no_cleaning,high,0.4,0.2
23,0.5514170040485831,0.553623188405797,0.21052631578947367,0.34782608695652173,0.08695652173913043,0,0,,ecoli,lr,89,class_proportional,high,0.4,0.2
0,0.6336032388663968,0.636063544460491,0.42105263157894735,,,23,0,0.17391304347826086,ecoli,lr,89,balanced_oof_relabel,high,0.4,0.2
0,0.537246963562753,0.52143928035982,0.10526315789473684,,,23,0,0.08695652173913043,ecoli,lr,89,random_relabel,high,0.4,0.2
0,0.8004048582995951,0.8303030303030303,0.631578947368421,,,0,0,,ecoli,lr,97,no_cleaning,low,0.1,0.05
23,0.8331983805668016,0.8095238095238095,0.7894736842105263,0.17391304347826086,0.043478260869565216,0,0,,ecoli,lr,97,class_proportional,low,0.1,0.05
0,0.8441295546558705,0.802710027100271,0.8421052631578947,,,23,0,0.043478260869565216,ecoli,lr,97,balanced_oof_relabel,low,0.1,0.05
0,0.8562753036437247,0.8497316636851521,0.7894736842105263,,,23,0,0.0,ecoli,lr,97,random_relabel,low,0.1,0.05
0,0.763157894736842,0.8124534854874721,0.5263157894736842,,,0,0,,ecoli,lr,97,no_cleaning,medium,0.3,0.1
23,0.8595141700404858,0.8280930232558139,0.8421052631578947,0.4782608695652174,0.0,0,0,,ecoli,lr,97,class_proportional,medium,0.3,0.1
0,0.862753036437247,0.8079831193951117,0.8947368421052632,,,23,0,0.2608695652173913,ecoli,lr,97,balanced_oof_relabel,medium,0.3,0.1
0,0.7850202429149797,0.8015037593984962,0.631578947368421,,,23,0,0.0,ecoli,lr,97,random_relabel,medium,0.3,0.1
0,0.5789473684210527,0.5815691158156912,0.15789473684210525,,,0,0,,ecoli,lr,97,no_cleaning,high,0.4,0.2
23,0.8408906882591094,0.8225465719224121,0.7894736842105263,0.6521739130434783,0.0,0,0,,ecoli,lr,97,class_proportional,high,0.4,0.2
0,0.8550607287449392,0.7958333333333334,0.8947368421052632,,,23,0,0.4782608695652174,ecoli,lr,97,balanced_oof_relabel,high,0.4,0.2
