deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,pr_auc,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
0,0.5380952380952381,0.716,0.4968107725017718,0.629652728561304,0.0933333333333333,0.7,0.9828571428571428,0.5615789203189101,,,0.0,62.0,,credit-g,random_forest,31,hidden_minority_low,0.1,0.05,0.1,0.15,cwms_msbs
0,0.5171428571428571,0.708,0.4512763462521422,0.6014071379175562,0.04,0.75,0.9942857142857144,0.5145897725780844,,,0.0,0.0,,credit-g,random_forest,37,hidden_minority_low,0.1,0.05,0.1,0.15,no_cleaning
62,0.5552380952380952,0.724,0.5284179447223817,0.6498974821618961,0.1333333333333333,0.7142857142857143,0.9771428571428572,0.5488491770827422,0.1612903225806451,0.064516129032258,,,,credit-g,random_forest,37,hidden_minority_low,0.1,0.05,0.1,0.15,class_proportional
0,0.5171428571428571,0.708,0.4512763462521422,0.6014071379175562,0.04,0.75,0.9942857142857144,0.5283849460180587,,,0.0,0.0,,credit-g,random_forest,37,hidden_minority_low,0.1,0.05,0.1,0.15,cwms
0,0.5466666666666666,0.728,0.5040261407398763,0.6373439141089976,0.0933333333333333,1.0,1.0,0.5736076974197938,,,0.0,62.0,,credit-g,random_forest,37,hidden_minority_low,0.1,0.05,0.1,0.15,msbs
0,0.5238095238095238,0.712,0.4642857142857143,0.61,0.0533333333333333,0.8,0.9942857142857144,0.5484239915350675,,,0.0,62.0,,credit-g,random_forest,37,hidden_minority_low,0.1,0.05,0.1,0.15,cwms_msbs
0,0.5085714285714286,0.696,0.4456762749445676,0.5946784922394679,0.04,0.4285714285714285,0.9771428571428572,0.4884872350341541,,,0.0,0.0,,credit-g,random_forest,41,hidden_minority_low,0.1,0.05,0.1,0.15,no_cleaning
62,0.5695238095238095,0.712,0.5629370629370629,0.6650349650349651,0.2133333333333333,0.5517241379310345,0.9257142857142856,0.4736658566817473,0.1612903225806451,0.064516129032258,,,,credit-g,random_forest,41,hidden_minority_low,0.1,0.05,0.1,0.15,class_proportional
0,0.518095238095238,0.704,0.4602637413933947,0.6053448477068503,0.0533333333333333,0.5714285714285714,0.9828571428571428,0.486544347024949,,,0.0,0.0,,credit-g,random_forest,41,hidden_minority_low,0.1,0.05,0.1,0.15,cwms
0,0.5266666666666666,0.7,0.4874108094808497,0.6194537849585828,0.0933333333333333,0.5,0.96,0.4828038058366922,,,0.0,62.0,,credit-g,random_forest,41,hidden_minority_low,0.1,0.05,0.1,0.15,msbs
0,0.5361904761904762,0.708,0.5010798545613604,0.629601684026354,0.1066666666666666,0.5714285714285714,0.9657142857142856,0.4647559233084515,,,0.0,62.0,,credit-g,random_forest,41,hidden_minority_low,0.1,0.05,0.1,0.15,cwms_msbs
0,0.5380952380952381,0.716,0.4968107725017718,0.629652728561304,0.0933333333333333,0.7,0.9828571428571428,0.5128900499653252,,,0.0,0.0,,credit-g,random_forest,43,hidden_minority_low,0.1,0.05,0.1,0.15,no_cleaning
62,0.579047619047619,0.72,0.5750777000777001,0.6743395493395493,0.2266666666666666,0.5862068965517241,0.9314285714285714,0.5241673775805873,0.1129032258064516,0.1129032258064516,,,,credit-g,random_forest,43,hidden_minority_low,0.1,0.05,0.1,0.15,class_proportional
0,0.5247619047619048,0.708,0.472710987836237,0.6136026118863944,0.0666666666666666,0.625,0.9828571428571428,0.5073483200029316,,,0.0,0.0,,credit-g,random_forest,43,hidden_minority_low,0.1,0.05,0.1,0.15,cwms
0,0.5485714285714285,0.72,0.5173212709620476,0.6424315975286848,0.12,0.6923076923076923,0.9771428571428572,0.5114444237495577,,,0.0,62.0,,credit-g,random_forest,43,hidden_minority_low,0.1,0.05,0.1,0.15,msbs
0,0.5457142857142857,0.716,0.514748899641871,0.639749583094125,0.12,0.6428571428571429,0.9714285714285714,0.5072242056767258,,,0.0,62.0,,credit-g,random_forest,43,hidden_minority_low,0.1,0.05,0.1,0.15,cwms_msbs
0,0.5276190476190477,0.712,0.4748512078422219,0.6160112031742327,0.0666666666666666,0.7142857142857143,0.9885714285714284,0.6235920436690464,,,0.0,0.0,,credit-g,random_forest,47,hidden_minority_low,0.1,0.05,0.1,0.15,no_cleaning
62,0.58,0.732,0.5715126243892457,0.6764063339387583,0.2,0.6818181818181818,0.96,0.6185778165056847,0.1612903225806451,0.0483870967741935,,,,credit-g,random_forest,47,hidden_minority_low,0.1,0.05,0.1,0.15,class_proportional
0,0.5466666666666666,0.728,0.5040261407398763,0.6373439141089976,0.0933333333333333,1.0,1.0,0.6512330624524456,,,0.0,0.0,,credit-g,random_forest,47,hidden_minority_low,0.1,0.05,0.1,0.15,cwms
0,0.5809523809523809,0.744,0.5663956639566395,0.6773983739837398,0.1733333333333333,0.8666666666666667,0.9885714285714284,0.6681841826444703,,,0.0,62.0,,credit-g,random_forest,47,hidden_minority_low,0.1,0.05,0.1,0.15,msbs
0,0.5780952380952381,0.74,0.5633950401676563,0.6744673419490045,0.1733333333333333,0.8125,0.9828571428571428,0.6748628150799785,,,0.0,62.0,,credit-g,random_forest,47,hidden_minority_low,0.1,0.05,0.1,0.15,cwms_msbs
0,0.5504761904761905,0.728,0.513507326007326,0.6427197802197802,0.1066666666666666,0.8888888888888888,0.9942857142857144,0.5875401485650144,,,0.0,0.0,,credit-g,random_forest,53,hidden_minority_low,0.1,0.05,0.1,0.15,no_cleaning
62,0.6114285714285714,0.744,0.6168949334354947,0.7051623407719567,0.28,0.6774193548387096,0.9428571428571428,0.6150360419880193,0.1451612903225806,0.0806451612903225,,,,credit-g,random_forest,53,hidden_minority_low,0.1,0.05,0.1,0.15,class_proportional
